Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
456771188147749,Dugald Saunders MP,Dugald William Saunders,≤100,7
0,Instagram User 710533809,These ads ran without a disclaimer,≤100,1
277555989020963,Aish Australia,These ads ran without a disclaimer,≤100,1
334094956760467,Burnett River Clean,These ads ran without a disclaimer,≤100,4
301350353268944,Ashlee Lauren,Ashlee Lauren Kalantarian,≤100,1
20653526928,Pubblico Agency,These ads ran without a disclaimer,≤100,14
105000565485611,Edward Sok - Liberal Democrats Candidate for Hotham,Edward Sok,≤100,3
108076918722947,Real and trusted international indian Astrologer Kanti  Devi,These ads ran without a disclaimer,≤100,1
290305287489829,Standard Stories,These ads ran without a disclaimer,≤100,2
105947437478039,Super Property Solutions,These ads ran without a disclaimer,≤100,6
110166871561840,Majors Last,These ads ran without a disclaimer,≤100,3
22936848857,Institute of Public Affairs,These ads ran without a disclaimer,≤100,5
109955668079373,Dear John Alexander,These ads ran without a disclaimer,≤100,2
100173156064356,CLOTHING CARBON CREDITS,These ads ran without a disclaimer,≤100,4
105804824151030,Centre Against Violence,These ads ran without a disclaimer,≤100,6
100588004779476,Rebel Like Her,These ads ran without a disclaimer,≤100,2
1455459938111274,Sam Eyles Refrigeration & Airconditioning Pty Ltd,These ads ran without a disclaimer,≤100,2
109659050915167,Dr Carl Le - 2020 Lynden Ward Candidate,Dr Carl Le,≤100,1
145267846083251,"Gay, Lesbian, Bi and Transgender With Disabilities",These ads ran without a disclaimer,≤100,1
191192645006211,Whitsunday Climate Change Innovation Hub,These ads ran without a disclaimer,≤100,1
104091425527070,Central Australia Against the Mandate,Nicholas Ryan Lay,≤100,3
113718198288284,Boroondara Council Watch,These ads ran without a disclaimer,≤100,1
104176254735797,Concilii,These ads ran without a disclaimer,≤100,2
278994055799023,ACIM Solutions,These ads ran without a disclaimer,≤100,2
126733885790842,Arqutype,These ads ran without a disclaimer,≤100,7
107134458972894,First Nations Chamber of Commerce and Industry,These ads ran without a disclaimer,≤100,1
101853996076370,CraftedCulture.au,Crafted Culture - Powered by SisterWorks,≤100,1
212782222078855,Property Management Excellence PME - Stacey Holt,These ads ran without a disclaimer,≤100,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,12
1915186665431831,Charis Mullen MP,These ads ran without a disclaimer,≤100,1
152331148111319,Home Loan Experts,These ads ran without a disclaimer,≤100,2
112711538918991,Trolley'd,These ads ran without a disclaimer,≤100,2
114319561948157,PCRF - Palestine Children's Relief Fund,These ads ran without a disclaimer,≤100,4
103520558428737,"OzGREEN, North + Mid Coast",These ads ran without a disclaimer,≤100,3
1696698390624182,Falun Gong in Melbourne & Victoria,These ads ran without a disclaimer,≤100,1
1588714601446106,Neighbours of Fishfarming,These ads ran without a disclaimer,≤100,1
135619133173841,Sell Exclusive Real Estate,These ads ran without a disclaimer,≤100,1
237561559625782,Ping Pong A Thon,These ads ran without a disclaimer,≤100,1
110911400666779,Freedom - Human Rights Organization,These ads ran without a disclaimer,≤100,1
102328768041266,QF Travel Insider,These ads ran without a disclaimer,≤100,4
102306361441002,No turbine action group,These ads ran without a disclaimer,≤100,1
1345150208958576,Kenmore - Brookfield Anglican Church,These ads ran without a disclaimer,≤100,1
106603092055260,pharrell_shaymar,These ads ran without a disclaimer,≤100,4
105280684938489,KnowledgeVerse,These ads ran without a disclaimer,≤100,36
104792834282064,Paying.Green,Paying.Green Holdings Pty Ltd,≤100,6
107495858737862,Premier of Premiers •Country Eyre Peninsula•,These ads ran without a disclaimer,≤100,2
111265793712883,My Local Pages,These ads ran without a disclaimer,≤100,3
402735683411639,Donnybrae Estate,These ads ran without a disclaimer,≤100,2
703274136685805,Climate Action Burwood-Canada Bay,These ads ran without a disclaimer,≤100,4
109576800874816,Cr Despi O'Connor - Briars Ward MPSC,Despina C O'Connor,≤100,3
1456086371281698,Danny Pearson MP for Essendon,These ads ran without a disclaimer,≤100,3
36676462435,Conservation Council of WA,These ads ran without a disclaimer,≤100,14
128309454518772,Amazon.com.au,These ads ran without a disclaimer,≤100,5
113546401819750,The Crypto Nutshell,These ads ran without a disclaimer,≤100,3
100900514618748,Sustainable Futures Festival Gympie,These ads ran without a disclaimer,≤100,4
109780133847206,Real Fake Plants,These ads ran without a disclaimer,≤100,1
101678431945505,Can We,Can We,≤100,5
148410063174,MS Australia,These ads ran without a disclaimer,≤100,3
726443154121942,Amplifon Australia,These ads ran without a disclaimer,≤100,1
105066504283191,Rc40,These ads ran without a disclaimer,≤100,4
103174562066793,zoe.m.osborne,These ads ran without a disclaimer,≤100,3
100629816035155,GIRL,These ads ran without a disclaimer,≤100,5
1516277938459997,Leanne Warren and Associates,These ads ran without a disclaimer,≤100,14
1581863012040687,Councillor Alison Jones,Councillor Alison Jones,≤100,2
106723168256651,Homes not Prisons,These ads ran without a disclaimer,≤100,4
331487574191353,Emma Caitley,These ads ran without a disclaimer,≤100,3
567073823486196,India News,Ramasamy Mohan,≤100,4
106300944479181,Ted Warren For Goyder,Edward John Warren,≤100,3
0,Instagram User 5963397452,These ads ran without a disclaimer,≤100,1
104000562021838,ww2_colourised,These ads ran without a disclaimer,≤100,1
101731018226021,Ian Bowron - Pauline Hanson's One Nation,Ian Bowron,≤100,6
103809454552495,Councillor Philippa Scott,Philippa Helen Scott,≤100,2
108597987289273,The Numbersmiths,These ads ran without a disclaimer,≤100,1
107723861959397,Believe It Or Not,These ads ran without a disclaimer,≤100,46
440709596364267,Sudeepaa Singh,These ads ran without a disclaimer,≤100,4
259933874379,Subtle Yoga with Kristine Weber,These ads ran without a disclaimer,≤100,2
1098757290182343,Zak Kirkup MP,These ads ran without a disclaimer,≤100,2
105639277979395,Evitat,These ads ran without a disclaimer,≤100,2
148971721928530,KBCCI,These ads ran without a disclaimer,≤100,4
169534319573732,High Clаss,These ads ran without a disclaimer,≤100,4
112221596937496,Human Appeal - هيومان أبيل,These ads ran without a disclaimer,≤100,2
196786050815014,The Beastie Girls,These ads ran without a disclaimer,≤100,2
96804501090,Conservation Volunteers Australia,These ads ran without a disclaimer,≤100,4
1686768478288664,Ex Muslim Atheist,These ads ran without a disclaimer,≤100,1
110347597508979,The Beautiful Bunch,These ads ran without a disclaimer,≤100,3
103258268212530,"Matt Pond for Noble Park Ward, Greater Dandenong",Matthew Loughnan Pond,≤100,1
433121027435607,Gold Coast City - Solar Project,These ads ran without a disclaimer,≤100,2
105949701379638,The Late Comedy,These ads ran without a disclaimer,≤100,1
112116433889426,Vote 1 TOMS-Fighting for Frankston,Stephen Edward Toms,≤100,4
406681866409062,WHAT ABOUT US?,These ads ran without a disclaimer,≤100,5
103331992616757,Councillor Michael Phillips-Ryder,Michael Arthur Phillips-Ryder,≤100,3
100364382990635,Super Guardians,These ads ran without a disclaimer,≤100,2
1451406505135829,Dr Robyn - The Thompson Method Breastfeeding,These ads ran without a disclaimer,≤100,2
1392180007743779,Christmas Bowl,These ads ran without a disclaimer,≤100,3
108949595025332,Councillor Andrew Hay,Andrew James Hay,≤100,4
112076834889000,Feminist Outreach Project,These ads ran without a disclaimer,≤100,1
149155915158269,"Southgate Shopping Centre, Sylvania",These ads ran without a disclaimer,≤100,1
113888117892027,EDNEY parfait bobouna,These ads ran without a disclaimer,≤100,2
169049686471020,Epidemic Sound,These ads ran without a disclaimer,≤100,7
104773944673804,Shane Sali - Mayor for Greater Shepparton City Council,Shane Sali - Mayor for Greater Shepparton City Council,≤100,2
102146722360000,City of Gold Coast Pro Choice Alliance,CoGC Pro Choice Alliance,≤100,4
701877246643678,Jellis Craig Woodend & Castlemaine,These ads ran without a disclaimer,≤100,1
110555561739439,Regenera,These ads ran without a disclaimer,≤100,4
902478309793721,Amanda C. Watts,These ads ran without a disclaimer,≤100,1
296277177908,"Cassy O'Connor MLC, Tasmanian Greens Member for Hobart",These ads ran without a disclaimer,≤100,1
102098696520726,Chris O'Brien Lifehouse,These ads ran without a disclaimer,≤100,3
109948834988548,Print for Ukraine,These ads ran without a disclaimer,≤100,7
167360077144809,New Signs,These ads ran without a disclaimer,≤100,4
341499103679139,Sonder Mindfulness Connection,Gabriella Árvai,≤100,2
103514198690493,Union of Australian Refugees,These ads ran without a disclaimer,≤100,3
110962210785664,The Trump Button,These ads ran without a disclaimer,≤100,2
107459168178037,4X4 Brazuca,These ads ran without a disclaimer,≤100,1
353636768074658,Henry Paul Photography,Henry Paul Photography,≤100,2
112489367240413,Councillor Daria Kellander,Darinka Kellander,≤100,7
105914057939456,Change - La Trobe,These ads ran without a disclaimer,≤100,2
113359613457493,Naturally Dried Prunes,These ads ran without a disclaimer,≤100,1
180877892251790,Nyst Legal,These ads ran without a disclaimer,≤100,1
613038615505392,Dr Amanda Cohn,Amanda Cohn,≤100,2
1656417794463683,PB WEST Protective Behaviours Training,These ads ran without a disclaimer,≤100,2
106465414538335,Manningham  - Cyndy Burnham,These ads ran without a disclaimer,≤100,4
110230707478406,Marlene Johnson - a voice for the community,These ads ran without a disclaimer,≤100,2
136464249720861,Wollondilly Shire Council,These ads ran without a disclaimer,≤100,1
216596681540059,Will Field,"Will Field - Division 7 Candidate, Rockhampton Regional Council",≤100,2
237303230572,Conservation Council ACT Region,These ads ran without a disclaimer,≤100,1
106982524969015,McCloy Family Foundation,These ads ran without a disclaimer,≤100,2
102283998407706,Sunday Roast,These ads ran without a disclaimer,≤100,13
103678014631875,Haydengoseek,These ads ran without a disclaimer,≤100,1
224738760714595,Israel Slingshot,These ads ran without a disclaimer,≤100,5
106200162020956,Ukraine: Direct Support,These ads ran without a disclaimer,≤100,4
280920977046367,Affluence Ascent,These ads ran without a disclaimer,≤100,2
149253525131183,REDARC Electronics,These ads ran without a disclaimer,≤100,2
731839214095949,Gtyh As,These ads ran without a disclaimer,≤100,8
179749180825455,LiberationTees.com,These ads ran without a disclaimer,≤100,3
1851050778485983,Matt Swinbourn MLC,These ads ran without a disclaimer,≤100,1
100436212976809,AUS News,These ads ran without a disclaimer,≤100,1
111658772228000,Queen Victoria Women's Centre,These ads ran without a disclaimer,≤100,4
881465601974409,Life You Choose,These ads ran without a disclaimer,≤100,1
101624195511104,Dry Paws,These ads ran without a disclaimer,≤100,20
169197713225855,David Chait Artist,These ads ran without a disclaimer,≤100,2
102346935560555,Play for Better,These ads ran without a disclaimer,≤100,1
100292035895747,Claire Hand UAP Cowan,Claire Elizabeth Hand,≤100,1
105812628046929,VirtualRunners Global,These ads ran without a disclaimer,≤100,24
2241853529462337,Antevasin Images,These ads ran without a disclaimer,≤100,1
106710524169758,Little Changes,These ads ran without a disclaimer,≤100,1
1232359026785002,Richard Stockman - Media,These ads ran without a disclaimer,≤100,8
1316433975163253,Jason Scanes,These ads ran without a disclaimer,≤100,1
123716910822848,Councillor David Goncalves,David Goncalves for Perth,≤100,4
145641845505918,George Glass,These ads ran without a disclaimer,≤100,3
267812703668009,Hatchie,These ads ran without a disclaimer,≤100,1
1126060947467307,Scatter HoldEm Poker,These ads ran without a disclaimer,≤100,2
256096381430228,DreamWorks Asia Pacific,These ads ran without a disclaimer,≤100,1
131283957610666,Australian Jewish Association - AJA,These ads ran without a disclaimer,≤100,3
120606189334507,W1D1,These ads ran without a disclaimer,≤100,1
174753853457925,AU-Comm.,These ads ran without a disclaimer,≤100,1
333367184857,Houston Christian University,These ads ran without a disclaimer,≤100,3
104149174524743,School Strike 4 Climate Armidale,These ads ran without a disclaimer,≤100,4
469564069838036,Martinuzzi Property Group MPG - exp Australia,These ads ran without a disclaimer,≤100,5
121630630308,Invitrogen,These ads ran without a disclaimer,≤100,5
101600255305331,Planetpegs,These ads ran without a disclaimer,≤100,4
107867331641953,ancestralliberty,These ads ran without a disclaimer,≤100,1
114723036593171,Think and Grow Renewable,These ads ran without a disclaimer,≤100,15
198882699438,"Southern Ocean Lodge, Kangaroo Island",These ads ran without a disclaimer,≤100,2
120211371360101,Matters of Taste,These ads ran without a disclaimer,≤100,1
102477742553018,Aurorannie,These ads ran without a disclaimer,≤100,7
1490320941253227,"Faculty of Science, University of Sydney",These ads ran without a disclaimer,≤100,7
111233271501256,Art for Ukraine,These ads ran without a disclaimer,≤100,23
131618443536993,Bond University,These ads ran without a disclaimer,≤100,6
100118062448102,Hoopsy,These ads ran without a disclaimer,≤100,2
244841428880443,TransAlta,These ads ran without a disclaimer,≤100,1
102377492111353,Sam Clarke,These ads ran without a disclaimer,≤100,1
221258214593645,Arnhem Clothing Byron Bay,These ads ran without a disclaimer,≤100,8
680117442069192,Good Grief Network,These ads ran without a disclaimer,≤100,2
111078600768953,Neighbourhood Medical,These ads ran without a disclaimer,≤100,4
106389248688370,Debbie Taylor-Haynes,Liberal Party of Australia (Victorian Division),≤100,1
100800532128151,The Leaf Collective,These ads ran without a disclaimer,≤100,3
165414036809201,Lockridge Medical Centre,These ads ran without a disclaimer,≤100,2
107807441901099,Vote 1 Fusion Party,"FUSION: Science, Pirate, Secular, Climate Emergency",≤100,1
275329719279317,Lonely Orphans,These ads ran without a disclaimer,≤100,3
234497183933948,Ku-ring-gai Greens,Ku-ring-gai Greens,≤100,2
142560349088496,David Shoebridge,Kim Nina Chapple,≤100,1
103325148534863,Ultimate Facts,These ads ran without a disclaimer,≤100,1
643057169228509,FT Channels,These ads ran without a disclaimer,≤100,15
146788848683202,Woolshed On Hindley,These ads ran without a disclaimer,≤100,2
141832002517589,Penguin Kids Australia,These ads ran without a disclaimer,≤100,1
135582583131727,Wariapendi Native Nursery,These ads ran without a disclaimer,≤100,3
112018731689828,Trevor Whittred for City of Canning,Trevor Whittred in the community - City of Canning,≤100,2
495942030479550,Electoral Commission of South Australia,These ads ran without a disclaimer,≤100,1
108338745334784,Full Disclosure,These ads ran without a disclaimer,≤100,10
291570464346251,OC Naturals Australia,These ads ran without a disclaimer,≤100,2
501015453274136,NTEU Monash Branch,These ads ran without a disclaimer,≤100,3
178000132274140,Manning River Times,These ads ran without a disclaimer,≤100,1
103263088394815,Life with Louise Epa,These ads ran without a disclaimer,≤100,6
278359155355757,Zahid Safi - Liberal for Bruce,Zahid Safi - Liberal for Bruce,≤100,3
1038109532945210,PEXA,These ads ran without a disclaimer,≤100,1
103757174499265,CCRC 2020-2024,Steven Paul Toogood,≤100,2
153931414640361,Wildlife Victoria,These ads ran without a disclaimer,≤100,7
100339758511438,No Mandatory Vaccination Party,These ads ran without a disclaimer,≤100,2
110577100385664,Mark Monaghan MLA: Member for Fong Lim,These ads ran without a disclaimer,≤100,3
216348919819696,Councillor Geoff Paine,These ads ran without a disclaimer,≤100,2
377079329750162,Olivado AU,These ads ran without a disclaimer,≤100,1
111329331416012,Equity Evolution,These ads ran without a disclaimer,≤100,2
122235821169535,comedy.com.au,These ads ran without a disclaimer,≤100,2
219741281535357,MPavilion,These ads ran without a disclaimer,≤100,1
1800652643516017,Socialist Alternative UTS,Socialist Alternative,≤100,1
567736483608072,Naomi Milgrom Foundation,These ads ran without a disclaimer,≤100,1
106705935507742,Billycity,These ads ran without a disclaimer,≤100,12
103560678022617,UOW Student Advisory Council,Jackson David Cocks,≤100,1
918383731536041,Better Reading Kids,These ads ran without a disclaimer,≤100,5
345955382257629,Rural Business Tasmania,These ads ran without a disclaimer,≤100,1
579678955389599,Open Arms Early Education Centre Taree,These ads ran without a disclaimer,≤100,2
106596937549775,Legends Academy Perth,These ads ran without a disclaimer,≤100,1
138068856365055,Kalam,Kalam Khadka,≤100,3
102311152687373,Michael Pilbrow,These ads ran without a disclaimer,≤100,2
112251910610054,DavidStillsTruthJournal,These ads ran without a disclaimer,≤100,1
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100,8
1251405688247925,Lowe Living,These ads ran without a disclaimer,≤100,1
107472814481000,NSW Solar Savers,These ads ran without a disclaimer,≤100,1
104205165414782,DAC Soluciones,These ads ran without a disclaimer,≤100,1
401512773311115,Western Chances,These ads ran without a disclaimer,≤100,2
106435001656064,Muscles of steel,These ads ran without a disclaimer,≤100,2
509512752491443,The York Festival,The York Festival,≤100,3
204847128458,World Parrot Trust,These ads ran without a disclaimer,≤100,9
106270215428,Wix,These ads ran without a disclaimer,≤100,4
101983455074703,Five Farms,These ads ran without a disclaimer,≤100,1
109370955194556,Curtin Parking Fightback,These ads ran without a disclaimer,≤100,1
105258851398652,Ella KRIS for TSRA,These ads ran without a disclaimer,≤100,2
45213663768,City Recital Hall,These ads ran without a disclaimer,≤100,2
100853849062112,Sydney Anti-AUKUS Coalition,These ads ran without a disclaimer,≤100,3
229139178460420,Tap & Go,These ads ran without a disclaimer,≤100,1
116929735112989,RFS Advice,These ads ran without a disclaimer,≤100,2
116560075075937,Options Optometrists,These ads ran without a disclaimer,≤100,2
294631790585772,Domino's Erskine,These ads ran without a disclaimer,≤100,2
102902708462250,Geoff Woodham - Belle Property,These ads ran without a disclaimer,≤100,1
103792014748269,Thorn in Your Side,Michael Peter Thorn,≤100,1
218125991928456,Hunter Renewal,Lock The Gate Alliance,≤100,1
110500740696441,Cr Angelica Panopoulos - Greens,Philip D Jackson,≤100,1
167617153297492,CHS Training,These ads ran without a disclaimer,≤100,1
211953198827019,Laundry Bar,These ads ran without a disclaimer,≤100,1
119531732790190,Veterinarians for Climate Action,Veterinarians for Climate Action,≤100,1
458560354194747,Blue Mountains Unions & Community,Blue Mountains Unions & Community,≤100,1
559792441049630,Dominos Meadow Springs,These ads ran without a disclaimer,≤100,2
205826516101974,The Australian Hemp Masonry Company,These ads ran without a disclaimer,≤100,1
592216251473601,"Cr. Lauren Dempsey, Stawell Ward - Northern Grampians Shire Council",Lauren P Dempsey,≤100,2
326859434456423,New Norfolk Market,These ads ran without a disclaimer,≤100,2
100388371949693,Christmas in Joondalup,Sheldon Ingham,≤100,1
115480331826803,Ann Gant  Marriage Celebrant,These ads ran without a disclaimer,≤100,1
232430344184184,Domino’s Mandurah,These ads ran without a disclaimer,≤100,2
106705181249657,Merimbula Eden Liberals,These ads ran without a disclaimer,≤100,2
107864201341347,Waxit - Central Wheatbelt Team,Russell Donald Sewell,≤100,2
1749751748451694,Bradley Orr - Councillor for Mt Barker District,Bradley Orr - Councillor for Mt Barker District,≤100,1
205431193707576,"My Ambition Consulting, Sydney",These ads ran without a disclaimer,≤100,2
101496262472995,Liz Suduk for Southern Downs - Pauline Hanson's One Nation,Liz Suduk for One Nation Blair,≤100,2
113233394458563,Insieme Per Gli Italiani in Australia,These ads ran without a disclaimer,≤100,1
1153291078061701,Growth Portfolios,These ads ran without a disclaimer,≤100,1
389233724820522,Orange Hino,These ads ran without a disclaimer,≤100,1
114265250333536,Luke Doyle for Parkside,Luke M Doyle,≤100,2
280397639091580,"Love, Maker's Studio",These ads ran without a disclaimer,≤100,1
106642374457613,Jane Agirtan,These ads ran without a disclaimer,≤100,2
108368037734528,Rubrik Inc.,These ads ran without a disclaimer,≤100,3
189868687550080,Kate Hamley - Independent for Emu Creek,Kate Hamley - Independent for Emu Creek,≤100,3
101194889494324,برای آزادی,These ads ran without a disclaimer,≤100,2
101149561446436,Laura Gerber MP,These ads ran without a disclaimer,≤100,5
117908764526620,Soda & Sunshine,These ads ran without a disclaimer,≤100,1
1637583283131401,Fresh Updates,These ads ran without a disclaimer,≤100,1
104860027754143,NATIVA,These ads ran without a disclaimer,≤100,1
106781186031116,Free To Shine,These ads ran without a disclaimer,≤100,4
1946734125590257,Quantum Studios,These ads ran without a disclaimer,≤100,1
105083112376034,AU Platform,These ads ran without a disclaimer,≤100,1
111547054055855,ROLDA Romania,These ads ran without a disclaimer,≤100,1
20781959145,Sadhguru,These ads ran without a disclaimer,≤100,1
1554490484835854,Медичний Добровольчий Батальйон Госпітальєри • Hospitallers Paramedics,These ads ran without a disclaimer,≤100,1
112038325486294,Royal Botanic Gardens Victoria,These ads ran without a disclaimer,≤100,1
291281941007119,O&J Fashion,These ads ran without a disclaimer,≤100,1
869030303290452,FIRE UP your SRC,FIRE UP YOUR SRC,≤100,3
104356577816854,Future Dreaming Australia,These ads ran without a disclaimer,≤100,1
73169326515,Mouser Electronics,These ads ran without a disclaimer,≤100,2
105968208304286,Nogema,These ads ran without a disclaimer,≤100,1
481529378664264,Tastes Sights and Sounds,These ads ran without a disclaimer,≤100,1
112909174734172,The University of Sydney Abortion Research,These ads ran without a disclaimer,≤100,5
305446859537431,Secure Agility,These ads ran without a disclaimer,≤100,3
100505932175234,disunfuture_music,These ads ran without a disclaimer,≤100,1
109150370928646,Gerard Murphy for Maryborough Ward,Gerard M Murphy,≤100,1
108763934683761,Time for Romance,These ads ran without a disclaimer,≤100,4
103153908403967,Wealth 360 Degrees,These ads ran without a disclaimer,≤100,1
101457271423792,Bev Walters,These ads ran without a disclaimer,≤100,3
1628391687471946,David Cortous - McGrath Estate Agents,These ads ran without a disclaimer,≤100,1
107248562174461,Intermedium - win more government business and contracts.,These ads ran without a disclaimer,≤100,3
684092174935906,Flexi Renovation Group Pty Ltd,These ads ran without a disclaimer,≤100,2
2110648755860963,Matt Fregon MP,These ads ran without a disclaimer,≤100,4
1830075267284747,Folke,These ads ran without a disclaimer,≤100,3
119046958136941,ACN - Aid to the Church in Need,These ads ran without a disclaimer,≤100,1
102555921566278,,These ads ran without a disclaimer,≤100,1
148908412132328,Gathering of Kindness,These ads ran without a disclaimer,≤100,2
132859835179249,Matthew Fossey - Mid Coast Ward Candidate - City of Onkaparinga,Matthew Peter Fossey,≤100,6
125854754245857,Son of a Tailor,These ads ran without a disclaimer,≤100,4
336516229704639,Cox Inall Ridgeway,These ads ran without a disclaimer,≤100,2
1571576353063465,Jack Delosa,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,18
212597711937491,Information for you,These ads ran without a disclaimer,≤100,5
766271273470225,Healthy Futures,These ads ran without a disclaimer,≤100,2
104769277639952,Workforce Extensions,These ads ran without a disclaimer,≤100,1
995623783821317,Galbally Parker Criminal Lawyers,These ads ran without a disclaimer,≤100,1
112642242127626,Adelaide Film Festival,These ads ran without a disclaimer,≤100,1
101168625012559,Tadas Gapsys,Tadas Gapsys,≤100,2
226406520645,YSL Beauty,These ads ran without a disclaimer,≤100,2
445081776006696,Whitehorse City Council,These ads ran without a disclaimer,≤100,5
100839135133636,Travis Wilson - Your Genuine Independent Candidate for Buckley Ward,Travis J Wilson,≤100,5
106929725246794,riaohehir,These ads ran without a disclaimer,≤100,2
1439699149630096,Lion Beverages,These ads ran without a disclaimer,≤100,1
199257723531200,The First Step Program,These ads ran without a disclaimer,≤100,3
57302496683,VulgarGrad,These ads ran without a disclaimer,≤100,1
102506407839450,Meridian Grooming,These ads ran without a disclaimer,≤100,1
258691767324523,Aussiе Dreаm,These ads ran without a disclaimer,≤100,2
1040810199312056,Adelaide Exchange Jewellers,These ads ran without a disclaimer,≤100,1
102705622611231,Fukingaaa 39698295,These ads ran without a disclaimer,≤100,1
165242077409311,Australian Automobile Association,These ads ran without a disclaimer,≤100,5
534117866628272,Change.org,These ads ran without a disclaimer,≤100,1
113407142024401,Your Law Victoria,These ads ran without a disclaimer,≤100,6
547917995604297,HaiR-3Rs,These ads ran without a disclaimer,≤100,4
108567214057782,A Little Can-Do,These ads ran without a disclaimer,≤100,7
104214891971659,Solomon Jacob For Kwinana,Solomon Jacob,≤100,1
405301023606331,Australian Emergency Services Magazine,These ads ran without a disclaimer,≤100,4
164214980111669,Sara Mulcahy Douglas Shire,Sara Mulcahy Douglas Shire,≤100,1
1139469536187949,ISAN Education - Sydney,These ads ran without a disclaimer,≤100,2
1312633362164063,IML ANZ,These ads ran without a disclaimer,≤100,2
443114325792266,Transport Forum,MTF,≤100,2
100304495806649,Ron Campey - Narrabri Council Candidate,Ron Campey,≤100,3
219775824730825,Magic Cooking Pot- Jessica Fabian Thermomix Business Development Manager,These ads ran without a disclaimer,≤100,1
0,Instagram User 9705322235,These ads ran without a disclaimer,≤100,3
102895625975694,Communities for Clean Air Network,Communities for Clean Air,≤100,2
780525458720699,GMCabs Australia,These ads ran without a disclaimer,≤100,1
104516902624475,Vote No To Voice,Vote No To Voice,≤100,1
435267276610362,Ryan Smith MP,These ads ran without a disclaimer,≤100,2
101729612767022,Action for Alice 2022,These ads ran without a disclaimer,≤100,2
312010308950954,Out On The Fields,These ads ran without a disclaimer,≤100,3
113120361453791,National Childcare Providers Alliance,These ads ran without a disclaimer,≤100,6
395706237889734,Wars of The World Motorcycle Tours,These ads ran without a disclaimer,≤100,1
231372916878043,SHINE for Kids,These ads ran without a disclaimer,≤100,2
234455373423186,Property Tax Solutions,These ads ran without a disclaimer,≤100,1
366988057494423,Tiny Minds Agency,These ads ran without a disclaimer,≤100,1
548987711848578,Adventure.com,These ads ran without a disclaimer,≤100,3
1399951856887741,The Parenthood,These ads ran without a disclaimer,≤100,1
1855851714645497,Grata Fund,These ads ran without a disclaimer,≤100,5
69576082528,Sydney Ideas,These ads ran without a disclaimer,≤100,4
110367464529584,Hippo Report,These ads ran without a disclaimer,≤100,8
719127225623615,Anytime Fitness Moggill Australia,These ads ran without a disclaimer,≤100,1
664742047010370,Tushon 3Ply Toilet Seat Covers,These ads ran without a disclaimer,≤100,1
101026615651068,Frame Rate,These ads ran without a disclaimer,≤100,1
166643027461515,Climate Valuation,These ads ran without a disclaimer,≤100,4
184617711663438,Urbanica Group,These ads ran without a disclaimer,≤100,1
106596029129719,Low J,These ads ran without a disclaimer,≤100,2
102530098609223,SmokeSignal,These ads ran without a disclaimer,≤100,1
122657902689,Brora,These ads ran without a disclaimer,≤100,5
1676894405877717,"Shooters,Fishers and Farmers Party of Tasmania",These ads ran without a disclaimer,≤100,1
109367101827177,Melbourne POCHE Centre,These ads ran without a disclaimer,≤100,1
99618764845,Botanic Gardens of Sydney,These ads ran without a disclaimer,≤100,7
104467758832542,NSW Hot Water Upgrades,These ads ran without a disclaimer,≤100,1
105007229011949,Gail4thevale,Gail Carnell Kilby,≤100,6
104202219160420,McDonald Law,These ads ran without a disclaimer,≤100,4
194005540746033,Reno/Sparks NAACP,These ads ran without a disclaimer,≤100,1
105433098937696,Fun Magazine Club,These ads ran without a disclaimer,≤100,1
170583499714588,North Central CMA,These ads ran without a disclaimer,≤100,1
101284902313349,FairMarkets Australia,These ads ran without a disclaimer,≤100,1
522860591423783,澳忠留学移民 - AUCHN Visa Service Pty. Ltd.,These ads ran without a disclaimer,≤100,12
105190931084569,Australian & International Pilots Association,These ads ran without a disclaimer,≤100,2
105019841398397,NSW Bill Cruncher,These ads ran without a disclaimer,≤100,1
1196332233715132,The FinLab,These ads ran without a disclaimer,≤100,1
159794584037810,Monash University Publishing,These ads ran without a disclaimer,≤100,4
1674024469385151,Alliance for Journalists' Freedom,These ads ran without a disclaimer,≤100,13
108113251155185,Family Daycare Academy,These ads ran without a disclaimer,≤100,19
101339424659129,Ames Yavuz Sydney,These ads ran without a disclaimer,≤100,1
91781125733,Fulcrum wheels,These ads ran without a disclaimer,≤100,2
299457300427593,Zonin Prosecco,These ads ran without a disclaimer,≤100,1
101160305416982,The Cheap Seats,These ads ran without a disclaimer,≤100,2
157371140970179,CRN Australia,These ads ran without a disclaimer,≤100,5
1988857948023745,Epiroc,These ads ran without a disclaimer,≤100,3
234601826920926,Faith FM,These ads ran without a disclaimer,≤100,1
194040513973995,Engineers Without Borders Australia,These ads ran without a disclaimer,≤100,1
106404146090185,Acer,These ads ran without a disclaimer,≤100,1
1663567303758485,Wollongong Undergraduate Students' Association - WUSA,These ads ran without a disclaimer,≤100,2
102993611498991,Sunshine Coast Mass Transit Action Group,These ads ran without a disclaimer,≤100,2
102630832865139,Quantum Tech,These ads ran without a disclaimer,≤100,2
103857661182510,Kylie Bonanni - Independent Candidate for Solomon,These ads ran without a disclaimer,≤100,2
111436797077917,Department of Primary Industries and Regions,The Department of Primary Industries and Regions SA,≤100,1
