Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
109040303829774,Nawa4u Tv,These ads ran without a disclaimer,≤100,1
1064304623746252,Rights Africa,These ads ran without a disclaimer,≤100,1
100356686179106,D Excellent,These ads ran without a disclaimer,≤100,1
646330622101547,Kingdom Leaders Global Alliance,These ads ran without a disclaimer,≤100,1
109801364675367,dr.uttara,These ads ran without a disclaimer,≤100,1
102236795861091,Kingsboss Tv,These ads ran without a disclaimer,≤100,1
113147788501251,Mayor of Compton,These ads ran without a disclaimer,≤100,1
103968065823281,Stevosa Corner Update,These ads ran without a disclaimer,≤100,1
101163322384835,CK Pets,These ads ran without a disclaimer,≤100,1
102001844999309,Taye cellular,These ads ran without a disclaimer,≤100,1
865804896901063,ATLAS Initiative,These ads ran without a disclaimer,≤100,1
1661980207382407,Princess Pat Akpabio,These ads ran without a disclaimer,≤100,1
506814036179170,Climate Investment Funds,These ads ran without a disclaimer,≤100,1
111078398487961,London002,These ads ran without a disclaimer,≤100,1
138588296502905,Code for All,These ads ran without a disclaimer,≤100,1
118091881297384,Search Trend Mastermind,These ads ran without a disclaimer,≤100,1
102608732666540,ecolekatiopa,These ads ran without a disclaimer,≤100,1
107367052294027,Yu-58,These ads ran without a disclaimer,≤100,2
2609433099086548,YOUR DAILY LIGHT,These ads ran without a disclaimer,≤100,1
341407258221,DAAD,These ads ran without a disclaimer,≤100,1
102825168492479,Every Day Koala Mode,These ads ran without a disclaimer,≤100,1
114550306869552,Dot and Cross,These ads ran without a disclaimer,≤100,1
117213577929987,TechnicallyTosin,These ads ran without a disclaimer,≤100,1
103004262837277,Moremi,These ads ran without a disclaimer,≤100,1
111153683821860,Vicky Kristine,These ads ran without a disclaimer,≤100,2
114571228165453,multitudes.podcast,These ads ran without a disclaimer,≤100,1
541629952535552,Ethiopian Broadcasting Corporation,These ads ran without a disclaimer,≤100,2
107728835937605,Ecover UK,These ads ran without a disclaimer,≤100,1
1561593340563395,Entropy Gone Seriously Mad,These ads ran without a disclaimer,≤100,1
105843745381744,War. Stories from Ukraine,These ads ran without a disclaimer,≤100,1
119972641420588,AO Foundation,These ads ran without a disclaimer,≤100,1
1719917558246231,Random Photo Journal,These ads ran without a disclaimer,≤100,1
371227786709544,Refund Express LLC,These ads ran without a disclaimer,≤100,5
104368422598347,Translate Space,These ads ran without a disclaimer,≤100,2
115599038122290,Food Restaurant: Fun Star Chef,These ads ran without a disclaimer,≤100,1
100982652385000,Home Read,These ads ran without a disclaimer,≤100,4
519621418176717,Prophet Joseph BKC,These ads ran without a disclaimer,≤100,1
110638201799464,Dr. Alberto Bartz,These ads ran without a disclaimer,≤100,1
220247148525333,Rabindranath Tagore Literary Prize,These ads ran without a disclaimer,≤100,1
1005121266361411,Safiri TV & Film,These ads ran without a disclaimer,≤100,2
108118778605412,Hot spot,These ads ran without a disclaimer,≤100,2
105065085534753,Yom Reading,These ads ran without a disclaimer,≤100,2
178194518893277,اقرأ لي,These ads ran without a disclaimer,≤100,1
109296564807546,Women Sex Life- Intimacy Coach,These ads ran without a disclaimer,≤100,1
364865103976450,Pan African Music,These ads ran without a disclaimer,≤100,1
101252535574862,African Revolutionary Party,These ads ran without a disclaimer,≤100,1
100195056279262,Why these,These ads ran without a disclaimer,≤100,1
229278855692992,Wise Choic,These ads ran without a disclaimer,≤100,1
161789877175634,T&F STEM,These ads ran without a disclaimer,≤100,2
150889264772220,Bing Pong,These ads ran without a disclaimer,≤100,1
263378870429853,Sisters Grimm Ltd,These ads ran without a disclaimer,≤100,2
107120765200179,BaYa ßþ,These ads ran without a disclaimer,≤100,1
105679485391487,LE GRAND DÉBAT NTL,These ads ran without a disclaimer,≤100,2
119234291609808,Sanitation and Water for All - a UNICEF-hosted global partnership,These ads ran without a disclaimer,≤100,2
109926928389181,Gabriel Nunes,These ads ran without a disclaimer,≤100,2
499547923865990,Rosond,These ads ran without a disclaimer,≤100,1
2480533842232920,POWERCHINA,These ads ran without a disclaimer,≤100,1
102261852671880,JY Macao,These ads ran without a disclaimer,≤100,2
271025626096812,Tennis Team,These ads ran without a disclaimer,≤100,2
105796102575848,Gossip Gurus,These ads ran without a disclaimer,≤100,2
100203912319663,StudyPortal.org,These ads ran without a disclaimer,≤100,1
102496369478555,Multi Nation Day,These ads ran without a disclaimer,≤100,1
22760563564,FairPlanet,These ads ran without a disclaimer,≤100,7
101750932567316,Globalnews.kz,These ads ran without a disclaimer,≤100,2
40755480179,Students For Liberty,These ads ran without a disclaimer,≤100,3
161665000537800,Global Water Partnership,These ads ran without a disclaimer,≤100,2
186714361887121,Brayan Porras,These ads ran without a disclaimer,≤100,1
102816999327147,Demon1291_02,These ads ran without a disclaimer,≤100,1
120205777739943,The Baller Cap,These ads ran without a disclaimer,≤100,1
112247657895509,Faces of Climate Change,These ads ran without a disclaimer,≤100,1
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100,1
124027207643310,Darin Epsilon,These ads ran without a disclaimer,≤100,1
100602492862162,History Nation,These ads ran without a disclaimer,≤100,7
1509413712605916,ICAO - International Civil Aviation Organization,These ads ran without a disclaimer,≤100,4
107829071538479,Daily Tales,These ads ran without a disclaimer,≤100,1
1422200614528116,King Arthur: Legend of the Sword Sequel Petition,These ads ran without a disclaimer,≤100,1
112670973849209,Mkweather.com,These ads ran without a disclaimer,≤100,1
212864082137,Mike Manning,These ads ran without a disclaimer,≤100,1
550493968806352,Diana DooWop,These ads ran without a disclaimer,≤100,1
191182970750227,son.of.a.duckling,These ads ran without a disclaimer,≤100,1
251258966794640,Sh33ns Organic Bars,These ads ran without a disclaimer,≤100,1
110316764680553,PMD - Dog my best friend,These ads ran without a disclaimer,≤100,1
101803608963442,Future Minerals Forum - مؤتمر التعدين الدولي,These ads ran without a disclaimer,≤100,1
110829678031464,worldofficialpage4u,These ads ran without a disclaimer,≤100,6
103469548560948,Madinah.com,These ads ran without a disclaimer,≤100,1
214069428665904,The Joe Reed Team - RE MAX 4000,These ads ran without a disclaimer,≤100,1
102423094813153,Robotina,These ads ran without a disclaimer,≤100,1
174580985921902,Pfizer Belgique Luxembourg,These ads ran without a disclaimer,≤100,2
740957125918482,New Life Church of Lithonia,These ads ran without a disclaimer,≤100,1
344945902038952,Illuminati brotherhood,These ads ran without a disclaimer,≤100,1
113302621587505,Lehosheet Yad,These ads ran without a disclaimer,≤100,3
187404661112050,Dongying Updates,These ads ran without a disclaimer,≤100,1
954030684611766,Empower A Woman,These ads ran without a disclaimer,≤100,1
46370758585,Food and Agriculture Organization of the United Nations (FAO),These ads ran without a disclaimer,≤100,1
103674578565241,"Suncolor large format printer, UV printer, DTG printer, DTF and shaker",These ads ran without a disclaimer,≤100,1
114565954564,The Humsafar Trust,These ads ran without a disclaimer,≤100,1
162612343794192,1ST SEEK GOD,These ads ran without a disclaimer,≤100,1
119964001108414,AI Avalanche,These ads ran without a disclaimer,≤100,1
2384287768470877,מוזיאון ידידי ישראל,These ads ran without a disclaimer,≤100,1
101348888730419,The House Center,These ads ran without a disclaimer,≤100,1
39644961958,Yanko Design,These ads ran without a disclaimer,≤100,4
136162292902645,Summarizer: AI Transcript Tool,These ads ran without a disclaimer,≤100,2
101391819245849,Baidu Inc,These ads ran without a disclaimer,≤100,1
101486181640640,Monica Zhang,These ads ran without a disclaimer,≤100,1
100598976023350,T Talk,These ads ran without a disclaimer,≤100,1
8942950185,OCB,These ads ran without a disclaimer,≤100,1
1106316199392992,Bryan Lambo EFA Coaching,These ads ran without a disclaimer,≤100,1
200994896435703,Biome ham 58,These ads ran without a disclaimer,≤100,2
102257292713372,Alejandra Morales,These ads ran without a disclaimer,≤100,8
104980095850481,Magic1508-03,These ads ran without a disclaimer,≤100,1
102064141528635,Welcome to  My Art by marielolife,These ads ran without a disclaimer,≤100,1
104703904476873,Patriotic Klown Face,These ads ran without a disclaimer,≤100,1
105187204648384,Family Gifts H4,These ads ran without a disclaimer,≤100,1
176165712395389,World Heart,These ads ran without a disclaimer,≤100,1
1040005229354252,Ukraine.ua,These ads ran without a disclaimer,≤100,2
188085394382184,Gracehousetv,These ads ran without a disclaimer,≤100,1
195138202091,Parentz Talk,These ads ran without a disclaimer,≤100,6
247959751735075,AI Pixel Art 01,These ads ran without a disclaimer,≤100,1
112837514548625,dah_matthew,These ads ran without a disclaimer,≤100,1
140588775804025,Mmc-1008-2,These ads ran without a disclaimer,≤100,1
242033638991781,Quantexa Solutions,These ads ran without a disclaimer,≤100,1
101812251815461,Traveler Door - Magazine,These ads ran without a disclaimer,≤100,4
104081091824125,Explore Zhuhai,These ads ran without a disclaimer,≤100,1
102455356024293,BM 02,These ads ran without a disclaimer,≤100,1
1630489483865624,Hinduism the Universal Eternal Religion,These ads ran without a disclaimer,≤100,1
102939192863126,Dgdhj-2530,These ads ran without a disclaimer,≤100,1
100142558976346,worldofficialpage4u,These ads ran without a disclaimer,≤100,1
391747888087138,Daniele SNG,These ads ran without a disclaimer,≤100,1
102878639040027,Ghr Stories,These ads ran without a disclaimer,≤100,1
102962435330790,The Hip Hop,These ads ran without a disclaimer,≤100,2
129075557117051,Gaia Education,These ads ran without a disclaimer,≤100,2
100260458574213,Avelyna,These ads ran without a disclaimer,≤100,1
112982867835827,DJ Haru,These ads ran without a disclaimer,≤100,1
130271343664133,AGATHE NGO LIKOBA FAN PAGE,These ads ran without a disclaimer,≤100,1
1480809238817356,Ora Cacao,These ads ran without a disclaimer,≤100,1
105253121717600,California Top Real Estate,These ads ran without a disclaimer,≤100,1
101384658508352,Appeal Form,These ads ran without a disclaimer,≤100,1
122176934136299,Bompoint-factory,These ads ran without a disclaimer,≤100,1
100446093077903,photographinginthemoment,These ads ran without a disclaimer,≤100,2
108527578325823,Chokomoko Time,These ads ran without a disclaimer,≤100,1
107706955174647,Mojor-S3,These ads ran without a disclaimer,≤100,1
1407316266166963,Jetcraft,These ads ran without a disclaimer,≤100,1
116310160212997,Dairy Processing,These ads ran without a disclaimer,≤100,1
101651249502316,The FIFA,These ads ran without a disclaimer,≤100,1
106559584414354,Virgin Beauty Magazine,These ads ran without a disclaimer,≤100,3
109583141914545,Treinamento Rainha do Vale,These ads ran without a disclaimer,≤100,1
102105095305905,Society of Modern Sciences,These ads ran without a disclaimer,≤100,1
556475357727793,World Organisation for Animal Health,These ads ran without a disclaimer,≤100,7
106575977928053,Mrs Universal Empire International Entertainment Company,These ads ran without a disclaimer,≤100,1
121638447515460,Marcelo Almeida,These ads ran without a disclaimer,≤100,1
621037384638562,ImpactAlpha,These ads ran without a disclaimer,≤100,2
114496358258687,Wsp15,These ads ran without a disclaimer,≤100,1
111349724525978,PUSH Campaign,These ads ran without a disclaimer,≤100,1
263251127129800,Morningstar Corporation,These ads ran without a disclaimer,≤100,1
427747764026807,ShanghaiEye,These ads ran without a disclaimer,≤100,6
221769469842214,Hyperfund Community,These ads ran without a disclaimer,≤100,1
270951116255236,GEA Farming,These ads ran without a disclaimer,≤100,4
107108201087506,Peaceful Healthy Mind & Well-Being,These ads ran without a disclaimer,≤100,1
406030503457990,constructsteel,These ads ran without a disclaimer,≤100,3
116925388923198,Kristy,These ads ran without a disclaimer,≤100,1
121027706313,GlobalSpec,These ads ran without a disclaimer,≤100,1
102208755081020,English with Louise,These ads ran without a disclaimer,≤100,1
114208138207880,lesetatsunisdesafro,These ads ran without a disclaimer,≤100,2
604598226218072,CNH Industrial,These ads ran without a disclaimer,≤100,2
1877607872540428,Mr. Srotsecna Crabs in a Barrel Quagmire,These ads ran without a disclaimer,≤100,1
107502495516858,Flash VPN,These ads ran without a disclaimer,≤100,1
1795005467181262,Dude with Sjogrens,These ads ran without a disclaimer,≤100,1
268062783057064,Chic Chronicles,These ads ran without a disclaimer,≤100,1
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100,1
326685867407425,City of Champions Sports,These ads ran without a disclaimer,≤100,1
1523501084543234,China Face,These ads ran without a disclaimer,≤100,3
111071828580081,Wsp25,These ads ran without a disclaimer,≤100,2
160317994077883,Ortinel G,These ads ran without a disclaimer,≤100,1
108286788356526,Flare,These ads ran without a disclaimer,≤100,1
111905404627952,The I Ain’t Going Show,These ads ran without a disclaimer,≤100,1
106376204896796,The House Hub,These ads ran without a disclaimer,≤100,1
103304472445184,Blushbridemda,These ads ran without a disclaimer,≤100,1
106152298870436,Hadji entertainment,These ads ran without a disclaimer,≤100,1
181813236072630,Pratilipi English,These ads ran without a disclaimer,≤100,1
112629374985569,Gwotpmhuaaa,These ads ran without a disclaimer,≤100,1
176585044433,FRANCE 24 English,These ads ran without a disclaimer,≤100,2
100562015216579,elishaattai,These ads ran without a disclaimer,≤100,1
351514778915912,Oge Inspiration,These ads ran without a disclaimer,≤100,1
107149431550702,Amelda Dany,These ads ran without a disclaimer,≤100,1
0,Instagram User 5576405501,These ads ran without a disclaimer,≤100,1
105317579261885,pleromatgccusa,These ads ran without a disclaimer,≤100,1
105425642156608,Bon Reading,These ads ran without a disclaimer,≤100,1
108734111747385,Scarlet Rach,These ads ran without a disclaimer,≤100,1
120656781129071,China Southern Power Grid,These ads ran without a disclaimer,≤100,1
223228974374164,Felencho,These ads ran without a disclaimer,≤100,1
102821692318383,Travelers' Delight,These ads ran without a disclaimer,≤100,1
147337559330,Montevideo Portal,These ads ran without a disclaimer,≤100,1
103951635369064,New Africa,These ads ran without a disclaimer,≤100,1
217256921635378,Gabriel Rey Inc,These ads ran without a disclaimer,≤100,1
100773438987835,Standard Industries,These ads ran without a disclaimer,≤100,3
102071854961799,Zamia,These ads ran without a disclaimer,≤100,2
140225069170076,HistoryNow,These ads ran without a disclaimer,≤100,1
106249585157981,Pedro Cardoso,These ads ran without a disclaimer,≤100,2
1061420730573798,Sinopec,These ads ran without a disclaimer,≤100,10
118945884467733,Dre4628-Me,These ads ran without a disclaimer,≤100,1
109755664976719,Ginger's Notebook,These ads ran without a disclaimer,≤100,3
1267306586692530,Just for you 2,These ads ran without a disclaimer,≤100,1
68419834531,Abend Gallery,These ads ran without a disclaimer,≤100,1
104982285032451,منظمة القيادة لتمكين المرأة والشباب,These ads ran without a disclaimer,≤100,2
138341914612,Vanuatu Tourism Office,These ads ran without a disclaimer,≤100,1
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100,2
101578564700517,VOA Africa,These ads ran without a disclaimer,≤100,5
662799514151711,Global Earth Repair,These ads ran without a disclaimer,≤100,1
314209552592345,China National Machinery Industry Co,These ads ran without a disclaimer,≤100,2
100649442486657,Dimas gaming,These ads ran without a disclaimer,≤100,1
2352558051680937,Your Daily Sport Fix,These ads ran without a disclaimer,≤100,1
102798315405719,OK option 117,These ads ran without a disclaimer,≤100,1
101056649075799,丁丁的lens,These ads ran without a disclaimer,≤100,3
191347651290,China Daily,These ads ran without a disclaimer,≤100,5
107884988625031,Fashionably Latte,These ads ran without a disclaimer,≤100,1
199535925443576,Онлайн Халық Газеті,These ads ran without a disclaimer,≤100,1
255326078142483,UNREEL,These ads ran without a disclaimer,≤100,2
0,Instagram User 5406455127,These ads ran without a disclaimer,≤100,1
104684125320953,caysystem,These ads ran without a disclaimer,≤100,1
1623046654631530,Honest To Paws,These ads ran without a disclaimer,≤100,2
101289218907718,Web News,These ads ran without a disclaimer,≤100,2
188542304337159,João Carlos F,These ads ran without a disclaimer,≤100,1
126498804566384,DJ Mag Brasil,These ads ran without a disclaimer,≤100,1
1808809309357493,All Right - английский онлайн для детей,These ads ran without a disclaimer,≤100,2
100144631767255,Steph E Benj,These ads ran without a disclaimer,≤100,1
228774101183022,ECHO,These ads ran without a disclaimer,≤100,3
404476466594344,NYCfitfam,These ads ran without a disclaimer,≤100,2
104169647669478,Angola Breaking News,These ads ran without a disclaimer,≤100,1
101704281445624,Sporting Denver,These ads ran without a disclaimer,≤100,1
107774402707635,Wuhan University,These ads ran without a disclaimer,≤100,1
185139171667,Daymond John,These ads ran without a disclaimer,≤100,3
161806560549186,Safran,These ads ran without a disclaimer,≤100,1
106927155429021,Jaylia__love,These ads ran without a disclaimer,≤100,1
176875022370569,ELi Publishing,These ads ran without a disclaimer,≤100,1
106039924662668,The Procare Project,These ads ran without a disclaimer,≤100,1
110367131856162,海南自由貿易港,These ads ran without a disclaimer,≤100,1
100798114601996,International Institute for Human Security,These ads ran without a disclaimer,≤100,1
173417826086292,United Christian Fellowship Church International,These ads ran without a disclaimer,≤100,1
339453226414466,Douglas Dubois Sebamala,These ads ran without a disclaimer,≤100,2
104917432715019,Y-oop,These ads ran without a disclaimer,≤100,1
254766827903403,London International Model United Nations (LIMUN),These ads ran without a disclaimer,≤100,1
112449047206137,Madhavi Elangovan,These ads ran without a disclaimer,≤100,1
107887228538165,UAsfera,These ads ran without a disclaimer,≤100,5
103378655302465,Rowple store,These ads ran without a disclaimer,≤100,3
136235250405370,The Fashion Ball,These ads ran without a disclaimer,≤100,3
100153681450237,تاج لورين للعناية بالجسم والبشرة,These ads ran without a disclaimer,≤100,1
103709948242540,Apostle Eklyn Ministries,These ads ran without a disclaimer,≤100,1
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100,2
1228972133801874,수원이&뚜니,These ads ran without a disclaimer,≤100,1
109649844854542,Alligator Terminator,These ads ran without a disclaimer,≤100,1
102241316165270,Una finestra aperta,These ads ran without a disclaimer,≤100,5
115303175005046,Priority Solutions Ltd Ghana,These ads ran without a disclaimer,≤100,1
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,6
188538471183351,Roberto Gava,These ads ran without a disclaimer,≤100,1
120053694533430,Shorttv hot drama,These ads ran without a disclaimer,≤100,1
104090088994282,Free webbook,These ads ran without a disclaimer,≤100,1
255170188313862,Rudy Full Xposure,These ads ran without a disclaimer,≤100,1
149420468451983,Anna Rezan,These ads ran without a disclaimer,≤100,1
232480176619665,issaissausa,These ads ran without a disclaimer,≤100,1
104819872149191,United4Ukraine,These ads ran without a disclaimer,≤100,1
178780295575670,African World Heritage Fund,These ads ran without a disclaimer,≤100,1
191515347375238,Patricia Coffee,These ads ran without a disclaimer,≤100,2
108752957547082,ton.bambuzero,These ads ran without a disclaimer,≤100,1
1062126860561994,B20 Brasil,These ads ran without a disclaimer,≤100,2
931458143625686,Maître Avatar Jean Pierre Manzolo,These ads ran without a disclaimer,≤100,1
451540138213436,UNICEF Sudan,These ads ran without a disclaimer,≤100,1
113876544923745,Charles Ojobor,These ads ran without a disclaimer,≤100,1
113494377640346,Silicon Valley Investclub,These ads ran without a disclaimer,≤100,2
83800097281,The Commonwealth,These ads ran without a disclaimer,≤100,1
100064052651385,PERLE De LUX  Officiel.,These ads ran without a disclaimer,≤100,1
261930630540936,Books2Africa UK,These ads ran without a disclaimer,≤100,1
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100,1
101530085813935,Augusta - ASTAR,These ads ran without a disclaimer,≤100,1
859351920869324,Pan-African Robotics Competition,These ads ran without a disclaimer,≤100,1
100448532563019,Government Grant Funds,These ads ran without a disclaimer,≤100,1
111890234756718,Center for International Health Advocacy for African Women,These ads ran without a disclaimer,≤100,2
116958541281094,Trois-05,These ads ran without a disclaimer,≤100,1
111977781742078,abdullah_47_official,These ads ran without a disclaimer,≤100,1
172817735915391,Lovemore Ndou,These ads ran without a disclaimer,≤100,1
652861105178845,Cécile LiekOmari,These ads ran without a disclaimer,≤100,1
109700661361019,Polymers MDPI,These ads ran without a disclaimer,≤100,1
239257449873653,جبهة الإنقاذ و التقدم- Front for Salvation and Progress,These ads ran without a disclaimer,≤100,1
109168628703593,Illuminati brotherhood organization,These ads ran without a disclaimer,≤100,1
297115847031767,Get Deen,These ads ran without a disclaimer,≤100,2
241748026692305,Codex Labs,These ads ran without a disclaimer,≤100,2
1172489659560351,�S I E R R A   K E V I N�,These ads ran without a disclaimer,≤100,1
103973562514390,Abiye Gebrehiwot,These ads ran without a disclaimer,≤100,1
275707232525206,Mosaiko,These ads ran without a disclaimer,≤100,1
100769392869544,Clearlove001,These ads ran without a disclaimer,≤100,2
113977123574234,SolarTech-UK,These ads ran without a disclaimer,≤100,1
104620294840607,Global Orthodox,These ads ran without a disclaimer,≤100,4
1041958629230034,Breathofairtestimonies,These ads ran without a disclaimer,≤100,1
414718878625776,Hackster.io,These ads ran without a disclaimer,≤100,1
116718148155726,Squizable,These ads ran without a disclaimer,≤100,5
114053828319874,HL Connection #3,These ads ran without a disclaimer,≤100,1
100308912853619,Travelling Brad,These ads ran without a disclaimer,≤100,3
103933818399146,Beautiful Trends Today Collection,These ads ran without a disclaimer,≤100,1
105405012105216,Code Reading,These ads ran without a disclaimer,≤100,2
284627124897857,Brock Obama,These ads ran without a disclaimer,≤100,1
109565364510190,Psychics Healing Insights,These ads ran without a disclaimer,≤100,1
109337203917077,P-Kanik,These ads ran without a disclaimer,≤100,1
109496231444400,CITI MEDIA TV,These ads ran without a disclaimer,≤100,1
106053554832008,Me Time - Fitness,These ads ran without a disclaimer,≤100,1
17973644177,Global Peace Foundation,These ads ran without a disclaimer,≤100,1
108120307352651,Doc Journals,These ads ran without a disclaimer,≤100,1
101372749420823,JYRUN 0928,These ads ran without a disclaimer,≤100,1
113301133395169,Illuminati grand lodge usa,These ads ran without a disclaimer,≤100,1
105469568721137,Kissy - Find Your Partner for Free,These ads ran without a disclaimer,≤100,1
882523551869338,ASFUD,These ads ran without a disclaimer,≤100,1
351712538026281,Thecodesofrelationships Connected Page,These ads ran without a disclaimer,≤100,1
634185290326367,Atlantic Fellows for Social and Economic Equity,These ads ran without a disclaimer,≤100,2
106162264967935,Coinmarketpedia,These ads ran without a disclaimer,≤100,3
100559742036588,LogoLogo Branded Clothing,These ads ran without a disclaimer,≤100,1
1932800546960871,Tabletop Game Crowdfunding Projects,These ads ran without a disclaimer,≤100,6
638820659597919,Foire de Canton,These ads ran without a disclaimer,≤100,3
105613698892107,Luiza Alcantara,These ads ran without a disclaimer,≤100,1
502256973569145,Discover Lifestyle,These ads ran without a disclaimer,≤100,1
192122590856392,Singapore Aviation Academy,These ads ran without a disclaimer,≤100,1
101013798828126,King Shopping,These ads ran without a disclaimer,≤100,1
1747915685466646,Music Promotion Club,These ads ran without a disclaimer,≤100,1
102371415457202,Bikram. Singh,These ads ran without a disclaimer,≤100,1
112375191887665,Sameeira F Deen,These ads ran without a disclaimer,≤100,1
114474670393153,collectiveforblackiranians,These ads ran without a disclaimer,≤100,3
111419288047431,Gefen Stories,These ads ran without a disclaimer,≤100,1
102604994528071,AnswerTrade,These ads ran without a disclaimer,≤100,1
105364689143415,WTFP Today,These ads ran without a disclaimer,≤100,3
1703997926501590,Mercy Relief,These ads ran without a disclaimer,≤100,4
106711284349052,TICA Air Conditioning,These ads ran without a disclaimer,≤100,1
103558107791649,The Year is 202X,These ads ran without a disclaimer,≤100,1
341155566604510,Exclusive Markets,These ads ran without a disclaimer,≤100,1
2272627156357949,Newest Crowdfunding Inventions,These ads ran without a disclaimer,≤100,1
104612865902528,Kalu Agwu,These ads ran without a disclaimer,≤100,1
106133688939652,Manly BM,These ads ran without a disclaimer,≤100,5
62453295199,American Society for Microbiology,These ads ran without a disclaimer,≤100,1
237776186086410,ComicSenz.com,These ads ran without a disclaimer,≤100,1
105469612376717,Akx-114-12,These ads ran without a disclaimer,≤100,1
108615842526079,The Ronald Reagan Presidential Foundation and Institute,These ads ran without a disclaimer,≤100,1
691842441184792,Aidonic,These ads ran without a disclaimer,≤100,1
100103508646832,mariaa.solange,These ads ran without a disclaimer,≤100,1
0,Instagram User 5492861411,These ads ran without a disclaimer,≤100,1
106549147483039,mr.rawyal,These ads ran without a disclaimer,≤100,1
102477742553018,Aurorannie,These ads ran without a disclaimer,≤100,1
110969788607678,Dre8655-English,These ads ran without a disclaimer,≤100,5
137039752979460,Every Home for Christ International,These ads ran without a disclaimer,≤100,2
100442842833627,Funny Story,These ads ran without a disclaimer,≤100,1
181081005800238,Vanessa Emma�,These ads ran without a disclaimer,≤100,1
0,Instagram User 5430751535,These ads ran without a disclaimer,≤100,1
102976339047253,Feminism_Activism_Antiracism,These ads ran without a disclaimer,≤100,1
105022575846560,Magic1674-01,These ads ran without a disclaimer,≤100,1
1731004657226567,Cleverst,These ads ran without a disclaimer,≤100,4
102571019110150,EU Youth Cinema: Green Deal,These ads ran without a disclaimer,≤100,1
113445351642100,sealilqueen,These ads ran without a disclaimer,≤100,1
164302750336862,Wish,These ads ran without a disclaimer,≤100,1
349725662081185,CrossCulture Church Kingsport,These ads ran without a disclaimer,≤100,1
103981838283672,XCSS climate can't wait,These ads ran without a disclaimer,≤100,1
109391611194687,Lada Lan,These ads ran without a disclaimer,≤100,2
109454008806994,relaxcloud,These ads ran without a disclaimer,≤100,1
115370884759976,homeless_world.ua,These ads ran without a disclaimer,≤100,1
107712992068657,Why These US,These ads ran without a disclaimer,≤100,1
1040965162589549,SecondMuse,These ads ran without a disclaimer,≤100,1
127384107134142,Association des Blogueurs du Burkina Faso,These ads ran without a disclaimer,≤100,1
384816838382934,Momentom Collective,These ads ran without a disclaimer,≤100,1
115150264871710,keremalexandra,These ads ran without a disclaimer,≤100,1
81533248839,DJ Crash,These ads ran without a disclaimer,≤100,3
645355275615156,Expat Tax Online,These ads ran without a disclaimer,≤100,1
1825921937430191,Entoneyo's Way School,These ads ran without a disclaimer,≤100,1
210439572404391,Geistlich Dental,These ads ran without a disclaimer,≤100,1
101783269510439,Magic1425-02,These ads ran without a disclaimer,≤100,1
109052817392964,Aina Tolulope,These ads ran without a disclaimer,≤100,1
103642232296681,Educación Happy,These ads ran without a disclaimer,≤100,1
101375352499193,Help Ukraine,These ads ran without a disclaimer,≤100,1
119476212786193,Bazooka Ọba,These ads ran without a disclaimer,≤100,1
0,Instagram User 1170166886,These ads ran without a disclaimer,≤100,1
101632039290756,hollyrock_allstars,These ads ran without a disclaimer,≤100,1
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100,9
101926822644856,TRT Afrika Swahili,These ads ran without a disclaimer,≤100,1
105646222183846,Words Party,These ads ran without a disclaimer,≤100,2
112283418029865,Milling & Baking News,These ads ran without a disclaimer,≤100,1
123300991051802,ActionAid,These ads ran without a disclaimer,≤100,1
107296309070072,awuh_arnold,These ads ran without a disclaimer,≤100,1
435281580633938,Dimobest,These ads ran without a disclaimer,≤100,1
108771688288128,Bear Reading,These ads ran without a disclaimer,≤100,1
100934436159022,Muayad Jumah Rimawi,These ads ran without a disclaimer,≤100,1
105431854354209,Mlatho,These ads ran without a disclaimer,≤100,1
108164525190342,Moto Stories,These ads ran without a disclaimer,≤100,2
20533054080,Duct Tape Marketing,These ads ran without a disclaimer,≤100,1
155449571161734,Cities Alliance,These ads ran without a disclaimer,≤100,3
105343925518031,Mojor-Z5,These ads ran without a disclaimer,≤100,1
111214084842907,Cod Reading,These ads ran without a disclaimer,≤100,1
367733343374679,Solve - MIT,These ads ran without a disclaimer,≤100,1
101942402729235,BreakingBuzz,These ads ran without a disclaimer,≤100,2
100545958928529,Omeho Project,These ads ran without a disclaimer,≤100,1
980642422039930,Integrity Icon,These ads ran without a disclaimer,≤100,1
430989286982543,Power4Life Ministries,These ads ran without a disclaimer,≤100,5
105302191185695,Inesonthego,These ads ran without a disclaimer,≤100,2
100660105981663,The Daily Drive,These ads ran without a disclaimer,≤100,2
690865697666802,Allard Prize,These ads ran without a disclaimer,≤100,1
101940222827835,Magic1419-03,These ads ran without a disclaimer,≤100,6
101674009233956,"Earthacre, Inc.",These ads ran without a disclaimer,≤100,1
219170265106335,ScholarshipChina,These ads ran without a disclaimer,≤100,1
114838322545043,Resurrection Life Christian Center Church,These ads ran without a disclaimer,≤100,1
215102308351688,Bruna Silva,These ads ran without a disclaimer,≤100,2
107169341928789,Gog Reading,These ads ran without a disclaimer,≤100,3
