Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
102205714586501,Trikolora Středočeský kraj,These ads ran without a disclaimer,≤100,1
1671415769756236,Roman Janál - Generali Česká,These ads ran without a disclaimer,≤100,1
109245862226849,Важно Знать,These ads ran without a disclaimer,≤100,1
107563915321411,Latvijas Ziņas,These ads ran without a disclaimer,≤100,1
104126025943098,5reasons,These ads ran without a disclaimer,≤100,2
308072929265,KNIHY DOBROVSKÝ,These ads ran without a disclaimer,≤100,1
627765610909958,SUDOP PRAHA a.s.,These ads ran without a disclaimer,≤100,1
202003355940,Ekoškola,These ads ran without a disclaimer,≤100,2
237271352998508,Таблеточки,These ads ran without a disclaimer,≤100,2
109652272114001,Winding Handy,These ads ran without a disclaimer,≤100,2
0,Instagram User 6001261930,These ads ran without a disclaimer,≤100,2
100773891887664,Dr. Nostalgia,These ads ran without a disclaimer,≤100,7
102692005926988,Bulat Anna Crisis Psychology,These ads ran without a disclaimer,≤100,3
107728300884198,klarcin.zdravejsi.zivot,These ads ran without a disclaimer,≤100,1
272119469581,Mammut,These ads ran without a disclaimer,≤100,4
1728004854137345,Natalia Muchova model & content creator,These ads ran without a disclaimer,≤100,1
112221596937496,Human Appeal - هيومان أبيل,These ads ran without a disclaimer,≤100,4
210970368924773,Mary Kay Česká a Slovenská republika,These ads ran without a disclaimer,≤100,1
219850601392207,TIC Brno,These ads ran without a disclaimer,≤100,3
113489557033298,Mourek - politická strana,These ads ran without a disclaimer,≤100,1
1652039341567297,Komunální ekologie,These ads ran without a disclaimer,≤100,1
115718514799430,verse_zpod_klobouku,These ads ran without a disclaimer,≤100,1
100356459395602,Finance,These ads ran without a disclaimer,≤100,1
102208192720837,Валерия Никитина,These ads ran without a disclaimer,≤100,1
2305935482964384,Bonett Group,These ads ran without a disclaimer,≤100,1
111392228668074,Срочные Новости,These ads ran without a disclaimer,≤100,2
396500804546386,"ГО ""НОН-СТОП""",These ads ran without a disclaimer,≤100,1
1533778136936191,Hedone,These ads ran without a disclaimer,≤100,1
112405120584351,alinkajurivna,These ads ran without a disclaimer,≤100,2
95879669774,Pompo,These ads ran without a disclaimer,≤100,3
441703342896364,The Upright Project,These ads ran without a disclaimer,≤100,3
934463280010460,DNA Sensor,These ads ran without a disclaimer,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,22
0,Instagram User 7172336858,These ads ran without a disclaimer,≤100,1
331965446932156,HORIZON: the EU Research & Innovation magazine,These ads ran without a disclaimer,≤100,52
108236620928423,Gajdáček,These ads ran without a disclaimer,≤100,1
111061508636169,European community,These ads ran without a disclaimer,≤100,1
403049093441158,Talantam.Com продюсерский центр,These ads ran without a disclaimer,≤100,3
117730514578220,Наши в Европе,These ads ran without a disclaimer,≤100,1
105681547494511,Новости Дня,These ads ran without a disclaimer,≤100,1
109687412086040,EU Found,These ads ran without a disclaimer,≤100,1
2581295488564299,Elite Bohemia,These ads ran without a disclaimer,≤100,1
109558594700249,Fabric Club Burgas,These ads ran without a disclaimer,≤100,1
102919891383931,Domy sobě,These ads ran without a disclaimer,≤100,2
1979914918691408,Jaroslav Zámečník má rád Liberec,These ads ran without a disclaimer,≤100,1
135053636508786,VISME,These ads ran without a disclaimer,≤100,2
103697922099853,Investing Journal,These ads ran without a disclaimer,≤100,27
134565026401387,Dale Obrien,These ads ran without a disclaimer,≤100,2
111948777927465,Kam3 Hous3 Tizimin,These ads ran without a disclaimer,≤100,5
103860492207449,dmitriy_helbert,These ads ran without a disclaimer,≤100,2
655939911471259,Nezávislí Piráti Polička,These ads ran without a disclaimer,≤100,2
565612520258085,Piráti Litoměřicko,These ads ran without a disclaimer,≤100,1
114141766904435,Linkinet,These ads ran without a disclaimer,≤100,1
1178629285498878,Spolek pro lepší život v Praze,These ads ran without a disclaimer,≤100,1
817856231914405,Seance - psychic reading app,These ads ran without a disclaimer,≤100,3
110461794442788,Александра Чекан,These ads ran without a disclaimer,≤100,2
237070732827050,Slavíme 25 let ČR v NATO,These ads ran without a disclaimer,≤100,3
1395393324064308,AKBrandStore,These ads ran without a disclaimer,≤100,1
746947438700154,ODS Horoměřice,These ads ran without a disclaimer,≤100,1
676826605671756,Obec Tehov - Praha východ - Nová volba pro Tehov,These ads ran without a disclaimer,≤100,1
1994568230782494,Депиляция Прага,These ads ran without a disclaimer,≤100,2
193325493556,Pivovar & Penzion GRASEL,These ads ran without a disclaimer,≤100,1
165369546970423,Město přátelské k dětem - Child Friendly City,These ads ran without a disclaimer,≤100,1
206424825886400,Jeden Svět Šumperk,These ads ran without a disclaimer,≤100,1
101297179622051,Máma politička - Gabriela Macečková,These ads ran without a disclaimer,≤100,1
470608732978856,Zemědělec.cz,These ads ran without a disclaimer,≤100,3
217385514802329,humantohuman_cz,These ads ran without a disclaimer,≤100,1
106219515507719,Well life,These ads ran without a disclaimer,≤100,1
1515806308705536,Příbram - oficiální stránky města,These ads ran without a disclaimer,≤100,1
199712473541525,Drago Sukalovský,These ads ran without a disclaimer,≤100,1
102082212258061,ODS Kroměříž,These ads ran without a disclaimer,≤100,1
101279652413889,SPOLU pro Prahu,These ads ran without a disclaimer,≤100,1
103071699729573,Sorudo CZ,These ads ran without a disclaimer,≤100,1
102313771508123,Hinovel - приложение для чтения,These ads ran without a disclaimer,≤100,7
107051145110721,The Investing Weekly Journal,These ads ran without a disclaimer,≤100,38
209236462272042,Равана Сарафова,These ads ran without a disclaimer,≤100,2
103773922033750,Makléř z Mikulova,These ads ran without a disclaimer,≤100,1
606937482689471,nite vibes,These ads ran without a disclaimer,≤100,1
138509626010183,Hustý Týpci,These ads ran without a disclaimer,≤100,4
2004361263179953,Cukrárna Přílepy,These ads ran without a disclaimer,≤100,2
1578824279057172,Filtr.,These ads ran without a disclaimer,≤100,1
189426461181126,Backgammon Live,These ads ran without a disclaimer,≤100,1
110813646292248,Trade Island,These ads ran without a disclaimer,≤100,3
1969509466707345,DefaultVeg,These ads ran without a disclaimer,≤100,2
105021807853017,Otevřený Tišnov,These ads ran without a disclaimer,≤100,1
107199547484736,"Благодійний Фонд ""Зимородок""",These ads ran without a disclaimer,≤100,2
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100,2
110290234436010,Rysowane,These ads ran without a disclaimer,≤100,2
104194284589561,Главные Новости,These ads ran without a disclaimer,≤100,3
618532241567296,Trolls Under the Bridge,These ads ran without a disclaimer,≤100,1
107841528065480,Hodinky 365,These ads ran without a disclaimer,≤100,1
108026155536274,Nýrsko ŽIJE,These ads ran without a disclaimer,≤100,1
210918279554799,Povídky,These ads ran without a disclaimer,≤100,1
101663812676585,Život Dominiky T aneb jedna EKO-máma v akci,These ads ran without a disclaimer,≤100,1
219839338136581,Tomáš Hudeček,DigiBrandLab s.r.o.,≤100,1
1654082478148528,Žitel z.s.,These ads ran without a disclaimer,≤100,1
105101618803690,Berger Group,These ads ran without a disclaimer,≤100,3
1661178864108554,Slovak Professionals Abroad Program at LEAF,These ads ran without a disclaimer,≤100,2
2091420517552737,FoodUnfolded,These ads ran without a disclaimer,≤100,3
105418708093600,Новое образование,These ads ran without a disclaimer,≤100,7
111758600358330,SPOLU PRO KRAJ,These ads ran without a disclaimer,≤100,1
169049686471020,Epidemic Sound,These ads ran without a disclaimer,≤100,7
112066908284793,Cute,These ads ran without a disclaimer,≤100,1
2139692172758102,Economic,These ads ran without a disclaimer,≤100,1
122095894946011457,Funny Shoes,These ads ran without a disclaimer,≤100,1
616937941663613,Tarkett Česká republika,These ads ran without a disclaimer,≤100,2
933295486721894,PolitickýMarketing.CZ,Pavel Kovařík,≤100,1
1117247941736667,Národní divadlo,These ads ran without a disclaimer,≤100,1
101027279628718,Будь в Курсе,These ads ran without a disclaimer,≤100,1
114724510369903,Bag Of Munny,These ads ran without a disclaimer,≤100,6
247630875103215,Сегодня 24,These ads ran without a disclaimer,≤100,2
425482864324620,Queenstown Islamic Center,These ads ran without a disclaimer,≤100,16
730141167045202,Brumlovka,These ads ran without a disclaimer,≤100,3
102671605398720,SO-HO Rezidence,These ads ran without a disclaimer,≤100,1
112700685054952,ZEVO Písek,These ads ran without a disclaimer,≤100,2
1534418936869034,אתר החדשות דבר,These ads ran without a disclaimer,≤100,1
104971026044135,Libra-Official,These ads ran without a disclaimer,≤100,1
102804852556680,Změna pro Lomnici,These ads ran without a disclaimer,≤100,1
219686451396946,IP Beauty Kladno,These ads ran without a disclaimer,≤100,1
369791923154637,Jablonecká energetická a.s.,These ads ran without a disclaimer,≤100,1
288991505941,Vědeckotechnický park UP,These ads ran without a disclaimer,≤100,1
118474971246985,All About Flags,These ads ran without a disclaimer,≤100,1
1499849183611079,Obec Hrobčice,These ads ran without a disclaimer,≤100,3
2246467545588430,SV4IE,These ads ran without a disclaimer,≤100,1
0,Instagram User 1438486525,These ads ran without a disclaimer,≤100,1
131372596873005,BABYLON REALITY,These ads ran without a disclaimer,≤100,1
103305372005851,NKCJ,These ads ran without a disclaimer,≤100,3
186759694685878,EUROPE DIRECT České Budějovice,These ads ran without a disclaimer,≤100,1
122098509458006710,Oil Tower,These ads ran without a disclaimer,≤100,1
206276076058224,Starobrno,These ads ran without a disclaimer,≤100,1
109486885197511,Nezávislí Planá nad Lužnicí,Martin Janovsky,≤100,1
104837492325999,Energie Všem,These ads ran without a disclaimer,≤100,1
103080808585026,Rational Mind,These ads ran without a disclaimer,≤100,8
440902859280970,GodSaidManSaid,These ads ran without a disclaimer,≤100,22
114013673673802,Hello note,These ads ran without a disclaimer,≤100,15
104053625396045,Срочные новости,These ads ran without a disclaimer,≤100,3
1516409218683188,Nadace The Kellner Family Foundation,These ads ran without a disclaimer,≤100,6
105188181534697,Generation of the day after tomorrow,These ads ran without a disclaimer,≤100,1
523530764706095,Poznej Příbram,These ads ran without a disclaimer,≤100,1
105960554780304,Twigsee.com,These ads ran without a disclaimer,≤100,1
100204228316583,Český Nomád,Vladimir Hlocký,≤100,1
100846835667442,Grupa Zejler,These ads ran without a disclaimer,≤100,1
110497855056682,Online Baltic Pipe,These ads ran without a disclaimer,≤100,1
110532945403440,InvestBy,These ads ran without a disclaimer,≤100,3
103852861429612,Movie Fandom,These ads ran without a disclaimer,≤100,1
799952460114726,Efaflex CZ,These ads ran without a disclaimer,≤100,1
308406219770791,Nadační fond Algo,These ads ran without a disclaimer,≤100,1
106175515483308,Art Partisans,These ads ran without a disclaimer,≤100,3
970850066278497,ROSEFIELD,These ads ran without a disclaimer,≤100,9
60219780518,STUD,These ads ran without a disclaimer,≤100,1
623761824782109,Zanvos,These ads ran without a disclaimer,≤100,7
240057676569438,Piráti Liberec,These ads ran without a disclaimer,≤100,1
118509507855793,Gunnar_ZF,These ads ran without a disclaimer,≤100,2
484962445212107,Radek Látal,These ads ran without a disclaimer,≤100,1
202527033175760,Panevropská univerzita,These ads ran without a disclaimer,≤100,1
294866627192717,KEEN CZ/SK,These ads ran without a disclaimer,≤100,1
136272893214512,Chemické divadlo,These ads ran without a disclaimer,≤100,2
110407025373596,Impassioned Dear,These ads ran without a disclaimer,≤100,2
125120237499696,ČISTÝ FESTIVAL,These ads ran without a disclaimer,≤100,1
351731068370780,Asvalentins,These ads ran without a disclaimer,≤100,5
108313337961952,Občanské hnutí - Teplice,These ads ran without a disclaimer,≤100,1
780008615461830,Kindaj,These ads ran without a disclaimer,≤100,1
1889377324515249,Praha 1,These ads ran without a disclaimer,≤100,2
490819881335248,Žofie Zemanová,These ads ran without a disclaimer,≤100,2
221189017971251,Pan Gallery - Gay Art For All,These ads ran without a disclaimer,≤100,2
100893729094798,"Martin Vrubel, místostarosta Brno-střed",These ads ran without a disclaimer,≤100,1
109290655477858,Komunální veletrh,These ads ran without a disclaimer,≤100,2
495187637170861,ODS Úvaly,These ads ran without a disclaimer,≤100,1
324842485002071,Misa_photos,These ads ran without a disclaimer,≤100,1
158795537535748,World Bank Vietnam,These ads ran without a disclaimer,≤100,10
105749285522800,DOMOV - Znojmo a okolí,These ads ran without a disclaimer,≤100,1
98852364488,Odpovědi.cz,These ads ran without a disclaimer,≤100,1
113567131592097,andriana_tovtin,These ads ran without a disclaimer,≤100,1
1071833256255626,FootballClub.cz,These ads ran without a disclaimer,≤100,3
1809407719372096,Abraka,These ads ran without a disclaimer,≤100,1
108596615176876,Adel.hairstyle,These ads ran without a disclaimer,≤100,1
141420793369027,MAP Opavsko a Vítkovsko,These ads ran without a disclaimer,≤100,2
1086970608123382,Jiří Dvořáček,These ads ran without a disclaimer,≤100,2
2095366440740385,Kolonáda - Hnutí Patriotů,These ads ran without a disclaimer,≤100,1
111934001883608,Emília Anastasia,These ads ran without a disclaimer,≤100,1
76437217973,Frekvence 1,These ads ran without a disclaimer,≤100,1
1798435720478073,新華香港,These ads ran without a disclaimer,≤100,8
110735535307853,Bask Worker,These ads ran without a disclaimer,≤100,1
115913004825263,Trusty Disfigured,These ads ran without a disclaimer,≤100,2
106921771270989,Vaše Allianz - Jana Bláhová,These ads ran without a disclaimer,≤100,1
106253221158356,Roleta39,These ads ran without a disclaimer,≤100,1
109374225040348,Bugaboo_czsk,These ads ran without a disclaimer,≤100,1
108601624914634,ZKTV Production,These ads ran without a disclaimer,≤100,1
825719394155715,Recover,These ads ran without a disclaimer,≤100,9
100384455943974,NEXT REALITY Rakovník,These ads ran without a disclaimer,≤100,1
107399595326946,Help animal Ukraine,These ads ran without a disclaimer,≤100,1
235945666565031,Food Yoga International,These ads ran without a disclaimer,≤100,5
109424685781318,Nezávislí Berouňáci,These ads ran without a disclaimer,≤100,1
883165171742476,Philip Morris International,These ads ran without a disclaimer,≤100,2
125296670828473,Povinne-ruceni.com,These ads ran without a disclaimer,≤100,2
112652723502557,Portable Tech Gadgets,These ads ran without a disclaimer,≤100,1
366843277062904,Super Brand Battle,These ads ran without a disclaimer,≤100,1
104338139641787,Jeden svět Plzeň,These ads ran without a disclaimer,≤100,1
119642604483174,EU News,These ads ran without a disclaimer,≤100,1
1801685353264771,EastFruit International,These ads ran without a disclaimer,≤100,1
0,Instagram User 6836602205,These ads ran without a disclaimer,≤100,2
189429184418863,Teal Swan,These ads ran without a disclaimer,≤100,1
20031443281,Namecheap.com,These ads ran without a disclaimer,≤100,4
104801782640836,Vlastimil Hruška - starosta obce Milovice u Hořic,These ads ran without a disclaimer,≤100,1
170539042978124,ICNA Council for Social Justice,These ads ran without a disclaimer,≤100,8
1261801510582349,I Heart My Baby Kids,These ads ran without a disclaimer,≤100,7
743298372350377,Zelení Kaplice,These ads ran without a disclaimer,≤100,1
386508422184056,"Ing.Alexandr Gegalčij, kandidat-PS Parlamentu ČR, ANS&Národní Demokracie",These ads ran without a disclaimer,≤100,2
715385535291428,Nadační fond nezávislé žurnalistiky,These ads ran without a disclaimer,≤100,1
899119783447487,EPIC Public relations,These ads ran without a disclaimer,≤100,1
104759652338940,pavelakniha,These ads ran without a disclaimer,≤100,1
276274352509273,BeWooden,These ads ran without a disclaimer,≤100,1
110769478211681,Help Ukraine,These ads ran without a disclaimer,≤100,1
969004136471168,Schlieger,These ads ran without a disclaimer,≤100,1
100350253035160,Knihovna Jana Sokola,These ads ran without a disclaimer,≤100,1
127225037138618,Fraktal,These ads ran without a disclaimer,≤100,1
68793499001,UNICEF,These ads ran without a disclaimer,≤100,19
106261078078568,Global People,These ads ran without a disclaimer,≤100,1
328075435549,Elpida,These ads ran without a disclaimer,≤100,1
149647671720061,HARTMANN GROUP,These ads ran without a disclaimer,≤100,3
104446761227989,Actualités aujourd'hui,These ads ran without a disclaimer,≤100,1
129108824313320,Shop Honu,These ads ran without a disclaimer,≤100,4
100586201896998,Decarb Connect,These ads ran without a disclaimer,≤100,2
107591172236580,Тема Недели,These ads ran without a disclaimer,≤100,1
135156639833927,United Nations OCHA,These ads ran without a disclaimer,≤100,2
211173812645033,Betty Brokn,These ads ran without a disclaimer,≤100,4
1478930005708038,TomorroWoman,These ads ran without a disclaimer,≤100,7
113963776983472,Jan Průha,These ads ran without a disclaimer,≤100,1
165525366896608,Soka Gakkai,These ads ran without a disclaimer,≤100,3
2017359068536366,Raptor-TV.cz,These ads ran without a disclaimer,≤100,1
1812492858815500,SPD Havířov,These ads ran without a disclaimer,≤100,1
714992155230362,Mercedes-Benz Trucks,These ads ran without a disclaimer,≤100,5
203515016489297,ISLAM 101 Boston,These ads ran without a disclaimer,≤100,2
108096828386109,The Wildlife Protection,These ads ran without a disclaimer,≤100,3
104611685347214,Russia 1,These ads ran without a disclaimer,≤100,1
110338888550728,Green Measure,These ads ran without a disclaimer,≤100,6
114357754579392,World News,These ads ran without a disclaimer,≤100,1
1700918793539131,Smarter Nutrition,These ads ran without a disclaimer,≤100,4
220934044722029,Florida Crystals Corporation,Florida Crystals,≤100,6
218371925673146,The Epoch,These ads ran without a disclaimer,≤100,2
164916136887439,Boiler Room,These ads ran without a disclaimer,≤100,1
107503452339107,Edible Early,These ads ran without a disclaimer,≤100,2
2190535331217741,"ANO, tohle je Náchod",These ads ran without a disclaimer,≤100,2
165326075153,Eaton,These ads ran without a disclaimer,≤100,1
1035869669758412,Rajské potoky - Islámské kulturní centrum pro Da'wu a výuku Islámu - Dawah,These ads ran without a disclaimer,≤100,1
521915811216271,ONplan,These ads ran without a disclaimer,≤100,1
274138756817,Architonic,These ads ran without a disclaimer,≤100,4
149008538590581,Teleperformance Portugal,These ads ran without a disclaimer,≤100,2
103941832692652,1id,These ads ran without a disclaimer,≤100,1
121609639767,Friends of Glass,These ads ran without a disclaimer,≤100,2
255088745405787,Alexandr Hrabálek - primátor města Hradec Králové,These ads ran without a disclaimer,≤100,1
1434793590124759,Evonomics: The Next Evolution of Economics,These ads ran without a disclaimer,≤100,8
699011323457845,Ahmad Tea,These ads ran without a disclaimer,≤100,1
311106449545270,�𝓙𝓪𝓷𝓭𝓾𝓵𝓴𝓪 �,These ads ran without a disclaimer,≤100,1
62040329876,Prague Sounds,These ads ran without a disclaimer,≤100,1
323639548432764,Den architektury Valašské Meziříčí,These ads ran without a disclaimer,≤100,1
248490138604629,Kantar,These ads ran without a disclaimer,≤100,6
74341131538,Carnegie Europe,These ads ran without a disclaimer,≤100,2
107432750644447,STOP znevýhodňovaniu neočkovaných detí,These ads ran without a disclaimer,≤100,1
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,31
100818825896027,SaveMe.In.UA,These ads ran without a disclaimer,≤100,3
111575698131236,Keep Peace and Support Ukraine,These ads ran without a disclaimer,≤100,33
730238507162118,Cryptonary,These ads ran without a disclaimer,≤100,6
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,23
112852285134004,Blind Difficult,These ads ran without a disclaimer,≤100,2
164252403588956,Nový Směr - Sdružení Nezávislých Kandidátů Bílovice nad Svitavou,These ads ran without a disclaimer,≤100,1
260538618184236,Jana Peštová,These ads ran without a disclaimer,≤100,2
161859554286033,Toconeos,These ads ran without a disclaimer,≤100,1
103153101354681,Urbanxmasks,These ads ran without a disclaimer,≤100,2
101978128203937,LPTV.sk,These ads ran without a disclaimer,≤100,2
201942996498621,Fern,These ads ran without a disclaimer,≤100,2
105622034861080,Školení pro účetní,These ads ran without a disclaimer,≤100,4
103713001580656,Психолог Анастасия Габец,These ads ran without a disclaimer,≤100,2
106556536050793,Čechomor,These ads ran without a disclaimer,≤100,1
1720733741325778,Dělnická mládež,These ads ran without a disclaimer,≤100,1
115432268493013,PAUL Czech Republic,These ads ran without a disclaimer,≤100,1
105001909024181,Investing in the future,These ads ran without a disclaimer,≤100,1
107474007681615,Donate to Save Yemen Lives,These ads ran without a disclaimer,≤100,1
138862255981807,Release Hostages: A Demand for Freedom Campaign,These ads ran without a disclaimer,≤100,2
558967217640007,MENIMA,These ads ran without a disclaimer,≤100,15
106515132171136,KDU - ČSL Ratíškovice,KDU - ČSL,≤100,1
112063437174893,"Ivo Slavotínek, náměstek hejtmana OK",These ads ran without a disclaimer,≤100,1
126505917422208,YMCA v České republice,These ads ran without a disclaimer,≤100,1
443866112360367,MEGGLE Czech Republic,These ads ran without a disclaimer,≤100,1
104703062526269,Nenech se koupit strachem,These ads ran without a disclaimer,≤100,1
1036647603088685,Simply Veggie,These ads ran without a disclaimer,≤100,3
108959394128232,Owlhive-clothings,These ads ran without a disclaimer,≤100,16
108140061800765,KDU - ČSL Vnorovy,These ads ran without a disclaimer,≤100,1
107939710945584,Jardín de Eventos Donají,These ads ran without a disclaimer,≤100,1
0,Instagram User 5622603536,These ads ran without a disclaimer,≤100,1
218536762886138,Filter77,These ads ran without a disclaimer,≤100,1
706112542805541,Nezávislí pro Plasko,These ads ran without a disclaimer,≤100,1
103804598142040,HolkydRzý,These ads ran without a disclaimer,≤100,1
1542450769317920,Halloween Is Coming,These ads ran without a disclaimer,≤100,8
107618378086597,HD Video Player,These ads ran without a disclaimer,≤100,1
108676551831394,LPP Czech Republic,These ads ran without a disclaimer,≤100,2
100661656230257,Hypox.cz,These ads ran without a disclaimer,≤100,1
329360243903766,Brno For Palestine,These ads ran without a disclaimer,≤100,1
0,Instagram User 6216933274,These ads ran without a disclaimer,≤100,1
1529589427269654,KDU-ČSL Olomouc,KDU-ČSL Olomouc,≤100,1
140965502635514,РБК,These ads ran without a disclaimer,≤100,21
103068781575372,przybylscy_life_and_tour,These ads ran without a disclaimer,≤100,1
327774583822,Jeden svět Pardubice,These ads ran without a disclaimer,≤100,1
100609955039699,Corrency,These ads ran without a disclaimer,≤100,1
299787613365044,Night Of Chances,These ads ran without a disclaimer,≤100,2
1449263315388205,Headquarters Magazine,These ads ran without a disclaimer,≤100,1
155049751022074,HERF GM,These ads ran without a disclaimer,≤100,3
523450094407778,Marek Ženíšek,These ads ran without a disclaimer,≤100,3
2086602604987109,Влад Трофімчук,These ads ran without a disclaimer,≤100,2
101128935068428,Medzinárodné vzťahy CZ/SK - KatKurei,These ads ran without a disclaimer,≤100,1
105741532048451,Travelicious,These ads ran without a disclaimer,≤100,81
119269107850674,Referendum Gigafactory Plzeň,These ads ran without a disclaimer,≤100,3
102974086405311,"LUNEK, s.r.o.",These ads ran without a disclaimer,≤100,1
505222219639803,Diem25 v České republice,These ads ran without a disclaimer,≤100,1
178467045689925,Cestovatelka Dana Trávníčková,These ads ran without a disclaimer,≤100,1
1945237355733646,Giving Brush,These ads ran without a disclaimer,≤100,7
104944088837653,This Is My City,These ads ran without a disclaimer,≤100,3
463390050733571,AndreaHornak_Art,These ads ran without a disclaimer,≤100,4
100284089641510,Pavel Buráň,These ads ran without a disclaimer,≤100,3
104128428223967,Nuget's Pho,These ads ran without a disclaimer,≤100,1
101426386064347,SNK ED Libochovice,Zdeněk Drobný,≤100,1
109967807821017,Lippar,These ads ran without a disclaimer,≤100,1
116157921440909,European project,These ads ran without a disclaimer,≤100,1
127780574066648,Mypostersucks,These ads ran without a disclaimer,≤100,1
635373266499049,Vojtěch Zelenka - zastupitel MČ Praha 22,These ads ran without a disclaimer,≤100,1
118468204570243,News 24,These ads ran without a disclaimer,≤100,1
115542914862574,Vibrant Illiterate,These ads ran without a disclaimer,≤100,1
110145528531965,Rein Colombia,These ads ran without a disclaimer,≤100,2
101503951254825,"Großberg Teufel's, z.s.",These ads ran without a disclaimer,≤100,1
107572505087543,AŘOV - Asociace řidičů osobních vozidel,These ads ran without a disclaimer,≤100,4
412706008919192,NAGA Capital,These ads ran without a disclaimer,≤100,1
717214121646015,KEL Katedra ekologie lesa,These ads ran without a disclaimer,≤100,3
104702195491432,Karyna z Ukrainy,These ads ran without a disclaimer,≤100,1
101493638281611,Went,These ads ran without a disclaimer,≤100,1
342496632947689,Barbora Floriánová,These ads ran without a disclaimer,≤100,1
200800880372384,Nový Prostor,These ads ran without a disclaimer,≤100,1
124383520943702,Izrael v České republice,These ads ran without a disclaimer,≤100,1
120751477970543,LIQUI MOLY,These ads ran without a disclaimer,≤100,3
802209766785114,Institut moderní politiky ISTAR,These ads ran without a disclaimer,≤100,1
107823252316820,felackaholka,These ads ran without a disclaimer,≤100,1
119006106155684,PI Energy,These ads ran without a disclaimer,≤100,21
106093214256482,Outside Multicultural Magazine,These ads ran without a disclaimer,≤100,1
113959070084775,Russian spies in the World,These ads ran without a disclaimer,≤100,1
101546658702581,Media marketing,These ads ran without a disclaimer,≤100,3
113333656688393,Profimakléřky,These ads ran without a disclaimer,≤100,1
1699265506981128,"SAZE z.s., spolek pro Židenice",These ads ran without a disclaimer,≤100,1
106366312487728,Jan Látal,These ads ran without a disclaimer,≤100,1
127322877938386,Jan Rendl,These ads ran without a disclaimer,≤100,3
106479017486767,Mercy to Humanity - جَمْعِيَة رَحْمَةً لِلْعَالَمِين,These ads ran without a disclaimer,≤100,13
477911225903407,Festival Demokracie,These ads ran without a disclaimer,≤100,3
1168608576484712,Sens Foods,These ads ran without a disclaimer,≤100,1
118101047927218,ID Master,These ads ran without a disclaimer,≤100,7
909128082598369,Blvck Paris,These ads ran without a disclaimer,≤100,5
109253394199032,Joyread-Excellent book,These ads ran without a disclaimer,≤100,15
115591005188475,Global Times,These ads ran without a disclaimer,≤100,4
109343844917921,Їжа Життя.Одеса,These ads ran without a disclaimer,≤100,1
211928638679961,Palestinelivesmatter,These ads ran without a disclaimer,≤100,3
311589326158964,Veronika Luňáková,These ads ran without a disclaimer,≤100,1
338743279491185,BCG in Budapest,These ads ran without a disclaimer,≤100,2
154789417909172,JAN Reality,These ads ran without a disclaimer,≤100,1
1930637163816491,Q-Shopping Online,These ads ran without a disclaimer,≤100,1
104786264271400,Marina Shavyolkina Lawyer,These ads ran without a disclaimer,≤100,1
273119039374,Roxy Prague,These ads ran without a disclaimer,≤100,1
198953016816692,Festival KoresponDance,These ads ran without a disclaimer,≤100,1
108505381788356,_stop_war_in_ukraine_2022,These ads ran without a disclaimer,≤100,1
105257084178247,Pro Investment,These ads ran without a disclaimer,≤100,1
148083078714007,International Humanitarian Relief - IHR,These ads ran without a disclaimer,≤100,5
103034845847213,Energosolar.cz,These ads ran without a disclaimer,≤100,2
115609894928290,Jsem Čechoslovák,These ads ran without a disclaimer,≤100,2
258699587599243,Viasat Nature,These ads ran without a disclaimer,≤100,2
105414378982783,Volte ODS Mohelnice,Jan Hora,≤100,1
100512248791874,Air7 vitamín pro plíce,These ads ran without a disclaimer,≤100,1
102203149018913,Science ON,These ads ran without a disclaimer,≤100,1
2534205936598994,Slots Casino Zoo,These ads ran without a disclaimer,≤100,3
132475833943955,Art Lines,These ads ran without a disclaimer,≤100,2
1213875822076279,Karel Holík - místostarosta Kroměříže,These ads ran without a disclaimer,≤100,1
116090302315,Tietoevry,These ads ran without a disclaimer,≤100,3
173149059405085,Derby Hotels Collection,These ads ran without a disclaimer,≤100,2
102908858325940,Marina Kastner,These ads ran without a disclaimer,≤100,1
106331474473738,Esport Mobile,These ads ran without a disclaimer,≤100,1
104549315102880,ACON Smart Grids CZ/SK,These ads ran without a disclaimer,≤100,1
195940554497357,We Are Resourcers CZ,These ads ran without a disclaimer,≤100,2
1554720071446090,Alšova jihočeská galerie,These ads ran without a disclaimer,≤100,4
112399877618608,Jecmen-chlorella.cz Více než e-shop,These ads ran without a disclaimer,≤100,1
119364737801493,Fruitful Rare,These ads ran without a disclaimer,≤100,2
687626524641696,Zhe Quan,These ads ran without a disclaimer,≤100,1
132679883540661,DOG'S SERVICE • psí hotel,These ads ran without a disclaimer,≤100,2
123869490993734,TGI Fridays CZ,These ads ran without a disclaimer,≤100,1
1289069497863934,Epic Drama CZ,These ads ran without a disclaimer,≤100,1
108405081892181,Belen Stewart,These ads ran without a disclaimer,≤100,2
178053952341454,Fashion_designer,These ads ran without a disclaimer,≤100,1
631911050212445,Roklen,These ads ran without a disclaimer,≤100,8
112639961763738,European Perspective: Analyses and Forecasts,These ads ran without a disclaimer,≤100,8
