Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
0,Instagram User 642053041,These ads ran without a disclaimer,419,1
125077450909067,Wet Tropics World Heritage Area,These ads ran without a disclaimer,418,1
173831432479999,Lotus Science Society,These ads ran without a disclaimer,418,1
472611859558216,Daniela Alvarez,These ads ran without a disclaimer,418,1
233232726827616,Mary Rabago Productions,These ads ran without a disclaimer,418,1
548217811868732,Red Innovación,These ads ran without a disclaimer,418,2
108176295137917,Food is in the house,These ads ran without a disclaimer,418,5
104204665546232,True Info,These ads ran without a disclaimer,418,1
418951294827718,Wren + Glory,These ads ran without a disclaimer,418,1
113535403561703,monetizadoresdigitales,These ads ran without a disclaimer,418,1
44383001500,HolyClothing,These ads ran without a disclaimer,418,3
101662935346990,Arq. Arturo García,Emcepp Iguazú,418,2
101942402729235,BreakingBuzz,These ads ran without a disclaimer,418,2
149193541925621,Pachatas Las Brasas,These ads ran without a disclaimer,418,1
106281735898046,Jorge Simmermacher,These ads ran without a disclaimer,418,2
304087126749236,Dimagraf,These ads ran without a disclaimer,418,1
658930614506657,AXION energy Campana,These ads ran without a disclaimer,418,1
110211621910312,farm_nataliaszydlowski,These ads ran without a disclaimer,417,2
120991362632322,Proyectar+,These ads ran without a disclaimer,417,3
110673854537507,Legion Neuquina de Canotaje,Mariano Victorio Mansilla Garodnik,417,1
222757368345320,Fernando Rivero,These ads ran without a disclaimer,417,1
1075490039263857,Walter Ghione,These ads ran without a disclaimer,417,1
114334269957223,LR Elecciones 2019,These ads ran without a disclaimer,417,2
269198863484778,Estudio Jurídico Guastavino,These ads ran without a disclaimer,416,2
250639666848845,weglin_diego,These ads ran without a disclaimer,416,1
100569908133489,Poder Legislativo Salta,These ads ran without a disclaimer,416,1
326859297396749,Cardiff Viajes,These ads ran without a disclaimer,416,3
108666727208667,Candidata a Diputada Provincial - Prof. Adriana Despa,PublicidadOk,416,5
105143388120945,Go News Ok,These ads ran without a disclaimer,416,1
0,Instagram User 2518486072,These ads ran without a disclaimer,416,1
100170476478769,Juan Matías ESCO La RIOJA,These ads ran without a disclaimer,416,1
404987660285285,Integremos San Jerónimo,Primero la GEnte,416,3
159415687575889,Nancy Avelín,These ads ran without a disclaimer,415,1
100840458832582,Pro Mujeres San Juan,These ads ran without a disclaimer,415,1
102158306166320,brunosouzaff7,These ads ran without a disclaimer,415,1
108286381926256,Damián Karalitzky,These ads ran without a disclaimer,415,1
385737231610258,Asociación de Manualidades y Artesanías en Gral. de Tierra del Fuego,These ads ran without a disclaimer,415,2
112465187187137,Marisa Dubouloy - Cristian Marega.BLOQUE UCR,These ads ran without a disclaimer,415,6
137184459683519,Política Argentina Libros,These ads ran without a disclaimer,415,3
1191253377714940,Eugenia Larrondo - Nutrición y Deporte,These ads ran without a disclaimer,414,2
968835929924596,Unidad Ciudadana General La Madrid,These ads ran without a disclaimer,414,1
113206761829401,El Arcón de la Cultura,These ads ran without a disclaimer,414,1
413208982592089,Franco Ciucci,These ads ran without a disclaimer,414,2
100797971699906,Alex Marketer,These ads ran without a disclaimer,414,20
450210885335904,Marcelo Romano,These ads ran without a disclaimer,414,1
100100505496075,clarastore.okk,These ads ran without a disclaimer,414,1
1085119171696780,Karen Oliva Arte,These ads ran without a disclaimer,414,1
206054467013925,Lucas Carballo,These ads ran without a disclaimer,414,3
100862511678621,Fuerza y Patria,Maria Eugenia Jamarlli,414,3
220832481274508,Premier League,These ads ran without a disclaimer,414,2
113835121330255,thegidnicfamily,These ads ran without a disclaimer,414,1
1539325012977960,Estudio Jurídico Solé,These ads ran without a disclaimer,413,3
109776131171658,tokio.musiclab,These ads ran without a disclaimer,413,1
103064344421314,Viedma Elige,These ads ran without a disclaimer,413,6
1761560330789408,Fundación Pequeños Peregrinos,These ads ran without a disclaimer,413,2
141445130729,Foro de Periodismo Argentino,These ads ran without a disclaimer,413,1
2051023235217591,Digital Mars  Marketing & Publicidad Digital,Carlos Damián Marsero,413,5
1857983231119339,Libres-Barrios De Pie Moron,These ads ran without a disclaimer,413,1
114429774875167,solnoticias,These ads ran without a disclaimer,413,2
117958321244348,Mauro Tamburrini Legislador,Mauro Tamburrini,413,1
920023504800174,Me siento impotente como Ciudadano Argentino,These ads ran without a disclaimer,412,1
319594594903561,Taller de escritura. Espacio de Creación.,These ads ran without a disclaimer,412,1
1696863957200490,UB Bases,These ads ran without a disclaimer,412,1
139221112786354,Partido GEN Moreno,These ads ran without a disclaimer,412,1
830576467054138,Agrupación de los Trabajadores Petroleros,These ads ran without a disclaimer,412,1
111291141470186,Flor Marinaro,These ads ran without a disclaimer,412,1
102956838274057,Principios y Valores,These ads ran without a disclaimer,412,1
105943158661522,Torta Tortita,These ads ran without a disclaimer,411,1
106302865195617,Fabricio Ale Ali,Fabricio Dante Ale Ali,411,1
278597475984543,Jorge Rodriguez Robledo,These ads ran without a disclaimer,411,4
1567875669956517,FM 3 Fronteras,These ads ran without a disclaimer,410,2
2079497235397580,עופר גולדשטיין רואי חשבון - מיסוי בינלאומי,These ads ran without a disclaimer,410,7
116633671319093,amigos do Vicente,These ads ran without a disclaimer,410,3
551702595327218,Luz Ferradas,These ads ran without a disclaimer,410,8
879678192404907,Mayorista Gentino,These ads ran without a disclaimer,410,1
574322079332280,Cumaná,These ads ran without a disclaimer,410,2
1730280403916902,Inmobiliaria Estrañy,These ads ran without a disclaimer,410,1
1652001891683573,Cristian Meneguzzi Running Team,These ads ran without a disclaimer,410,1
365207603624576,Todo Salta Noticias,Todo Salta Noticias,410,1
138235322714573,Milei Presidente,These ads ran without a disclaimer,409,2
116617641368990,smartpos.ok,These ads ran without a disclaimer,409,3
138034613357806,Brock Obama 2.0,These ads ran without a disclaimer,409,3
207107389326288,Confederaciones Rurales Argentinas,These ads ran without a disclaimer,409,2
100534049267142,La Rodilla del Diablo,These ads ran without a disclaimer,409,2
111270763712063,Kevin De Hidalgo,These ads ran without a disclaimer,409,2
100340744857928,inma_escribano,These ads ran without a disclaimer,409,1
525464397477321,Cambia TU VIDA YA,These ads ran without a disclaimer,409,4
164684846974747,San Luis Mas,These ads ran without a disclaimer,409,6
102991742257314,What They Don't Tell You About Being a Survivor,These ads ran without a disclaimer,409,1
107691861156428,CTG‘s Frank de Perú,These ads ran without a disclaimer,409,1
350352825669169,Ocean Viral,These ads ran without a disclaimer,409,1
100939596240053,lobos_libertarios,These ads ran without a disclaimer,409,1
108224017534328,Healthy Eating Guide,These ads ran without a disclaimer,409,1
102864966069808,Juanjo Szychowski,These ads ran without a disclaimer,409,1
115172810312365,Common Home of Humanity,These ads ran without a disclaimer,409,1
111045387369925,Inversiones seguras,These ads ran without a disclaimer,409,1
107449908198813,Senior Coach - Psicogerontólogos,These ads ran without a disclaimer,409,2
109767387475176,tipsemigramadrid,These ads ran without a disclaimer,409,1
146038308789481,Bacalhôa,These ads ran without a disclaimer,409,1
83364864564,NAE Vegan Shoes,These ads ran without a disclaimer,409,1
106164408025462,anitaizaguirreiribarne,These ads ran without a disclaimer,409,1
103079477933912,Crónicas Políticas,These ads ran without a disclaimer,409,3
111501934668230,IG Ads Identity,These ads ran without a disclaimer,409,3
1529044550689745,Militancia Social Mendoza,Eduardo Dario Pereyra,408,1
114210700501892,灣區最新聞,These ads ran without a disclaimer,408,1
313943612669934,PANAL eco wraps,These ads ran without a disclaimer,408,1
112248457123024,Pura Vida,These ads ran without a disclaimer,408,1
1003655203000044,Franco Pinello,These ads ran without a disclaimer,408,1
536612049737230,Centro Armenio de Argentina,These ads ran without a disclaimer,408,1
103641726058186,chilo_1421,These ads ran without a disclaimer,408,1
0,Marketplace Seller 9013421321,These ads ran without a disclaimer,407,1
0,Instagram User 9231582529,These ads ran without a disclaimer,407,1
112291032128808,FAUREAR,These ads ran without a disclaimer,407,4
106722471694271,Hospital del Alma SMA,These ads ran without a disclaimer,407,1
110833028186671,Diego Sidlouski,These ads ran without a disclaimer,407,1
106015451456178,Cuscús Deco,These ads ran without a disclaimer,407,1
102384798584995,selva.records_,These ads ran without a disclaimer,407,1
118340351226492,millionaire_paradigms,These ads ran without a disclaimer,406,1
104564461434990,casafeminista3df,These ads ran without a disclaimer,406,4
464422274133455,Soledad Alonso,These ads ran without a disclaimer,406,1
117173308103664,patriagrande.santacruz,These ads ran without a disclaimer,406,1
106468169109353,Francisco Pablo Palena,These ads ran without a disclaimer,406,1
2055926437828361,Vicente Perez,These ads ran without a disclaimer,406,3
108319584943218,Noticias Costa Atlantica,Noticias de la Costa,406,1
173115479546474,Sociedade Brasileira de Arborização Urbana,These ads ran without a disclaimer,405,1
107910700602511,Hidro Prototype,These ads ran without a disclaimer,405,1
112249426919971,Salta Educa,Abraham Heriberto Carral,405,2
106405201536167,"Leonardo ""Tapera"" Avendaño",These ads ran without a disclaimer,405,3
107677748916637,Entretenimiento,These ads ran without a disclaimer,405,1
2073045452999654,Marcelo Jose Cuevas,These ads ran without a disclaimer,405,3
195610141168732,Psicología - JUP Córdoba,Maria Florencia Batista,405,1
129909077866085,Unidos Por La Vida,These ads ran without a disclaimer,405,3
222036948694933,Coco Chavez Diaz,These ads ran without a disclaimer,404,2
152483974789443,Chaco Popular,These ads ran without a disclaimer,404,6
187415758050221,Victor Moda,These ads ran without a disclaimer,404,2
107102099142571,Ahora Cultura,These ads ran without a disclaimer,404,1
1725371024420353,Alejandra Torres,These ads ran without a disclaimer,404,6
1709648162603144,Tres de Febrero Avanza,These ads ran without a disclaimer,404,1
0,Instagram User 7855819478,These ads ran without a disclaimer,404,1
111693441854692,ciudadanias.cyc,These ads ran without a disclaimer,404,1
107826211460284,El Flaco Grylka,These ads ran without a disclaimer,404,2
432590050494586,Código Plural,These ads ran without a disclaimer,404,1
435194043992472,Jorge Paredi,These ads ran without a disclaimer,403,2
116636646388378,Fabian Cardenas,These ads ran without a disclaimer,403,6
1921622554749330,Claudio Cesar Mora,These ads ran without a disclaimer,403,1
743953472989896,Poli Altolaguirre,These ads ran without a disclaimer,403,1
107178641037233,JP La Pampa,Lucas Adrian Villafañe,402,1
47565718326,Teaching English with Oxford,These ads ran without a disclaimer,402,1
403098973439038,Eduardo Warnke,These ads ran without a disclaimer,402,2
102072321316577,Secretaria de Relaciones con la Comunidad,Maria Noel Magi,402,1
702880209844131,Carlitos Melian,These ads ran without a disclaimer,402,1
348694971847659,El Reciclado,These ads ran without a disclaimer,402,1
134820603037888,Rosalía Chrapot,These ads ran without a disclaimer,402,1
108220741085434,Gabriela Ortiz,These ads ran without a disclaimer,402,2
2358128684202142,Frente 13 de Octubre - Distrito XI,These ads ran without a disclaimer,402,1
1676858712577595,Consejo local de las mujeres,These ads ran without a disclaimer,402,1
509363782429979,Zenith Services,These ads ran without a disclaimer,401,1
0,Instagram User 5645254477,These ads ran without a disclaimer,401,1
200455266694717,Universidad de Morón (Oficial),These ads ran without a disclaimer,401,1
108433921048417,Avanza Libertad  La Pampa,Sebastian Matias Gabriel Delarada,401,2
104487491292987,Mirta Ormeño,Agustin Reynaldo Mattar,401,1
112456358155980,La Cuarta Constructor,These ads ran without a disclaimer,401,1
0,Instagram User 4499653890,These ads ran without a disclaimer,401,1
762418790526356,Pablo Carrizo 2,Yvon Baltasar Tesio,401,2
104619375680428,Socios de CALF Ltda.,These ads ran without a disclaimer,400,3
100624042331713,Pluralidad Inmobiliaria,These ads ran without a disclaimer,400,1
287590621875521,J.g.,These ads ran without a disclaimer,400,1
104876291932729,El Enamorado,These ads ran without a disclaimer,400,2
292055801142879,Gabriela Perez,These ads ran without a disclaimer,400,1
113844336694107,CPN Gastón R. Monasterio - Intendente 2019,Antonio Lindor Guanco,400,3
101024061846942,Rafael Iacono,Jorge Rafael Iacono,400,1
107896257519663,"Defensora de los derechos de las Niñas, Niños y Adolescentes",These ads ran without a disclaimer,400,1
1440841406239845,Javier Reynoso,These ads ran without a disclaimer,400,1
106853448210434,InfoRos,inforosdiario,400,1
101963302352889,Municipalidad de Luján - San Luis,These ads ran without a disclaimer,400,1
1676559089248801,Bloque U V Calixto Dellepiane.Mas Campana,These ads ran without a disclaimer,400,1
473066296037195,Rafaela en Bici,These ads ran without a disclaimer,400,1
102253114708318,Secretaría de Gobierno y Gestión Gral. de Gabinete,These ads ran without a disclaimer,400,1
1604627786475690,Generación Renovadora,These ads ran without a disclaimer,400,1
1364444550271033,Unión por la Patria Plottier,These ads ran without a disclaimer,400,1
102033175329377,Primicias Formosa,These ads ran without a disclaimer,400,1
100707831883101,Calcosracing,These ads ran without a disclaimer,400,1
155935428393812,Te sobran alas,These ads ran without a disclaimer,400,2
160484554137826,Vecinalismo y Comunidad Zapala,These ads ran without a disclaimer,400,1
100388885659824,"Libres del Sur Territorial, San Miguel",These ads ran without a disclaimer,400,1
903619499677473,eccos multimedios,eccos multimedios,400,1
140821054791710,Partido Federal Avellaneda,Marcelo Carlos Frances,400,1
112367940255050,Secretaria de Transporte y Movilidad - La Rioja,These ads ran without a disclaimer,400,1
407312026543695,Pro-Propuesta Republicana Formosa,Luis Antonio Paciello,400,3
517419141742609,"Reyes del Under ""Donde Suena La Banda de Tu Calle""",These ads ran without a disclaimer,400,1
101992611185570,Bana Vargas,Jose Maria Torres,400,2
133601770520193,Coppelia Danzas,These ads ran without a disclaimer,400,1
136735629737642,H.I.J.O.S. TUCUMAN,These ads ran without a disclaimer,400,1
1553057721624858,Juventud Peronista Cba Capital,Matias Anconetani,400,1
1450378931664255,Fernando Raitelli,These ads ran without a disclaimer,400,1
103973331474488,nicosilveyra,These ads ran without a disclaimer,400,1
239043837026305,Alejo Maimo,These ads ran without a disclaimer,400,1
107472911408145,Cuidate con Barbijos,Gabriel Armando Rodriguez,400,2
1559504737650869,El difusor,Dos Puntas Comunicación,400,1
354929668251461,Bloque Concejales Juntos por el Cambio-PRO,Mario Ernesto Lara,400,3
110045038651570,Álvaro Contreras,These ads ran without a disclaimer,400,3
320195315363992,Raul Andalor Fanpage,These ads ran without a disclaimer,400,2
104446691833912,Contadora publica,These ads ran without a disclaimer,400,1
115508036505998,Mi Rioja 2019 OK,Publicidad Ok,400,2
100123755772978,Thelma,These ads ran without a disclaimer,400,1
104838940899300,Memo,Santiago Lautaro Montiveros,400,1
2059611827673152,Ricky Chaves,These ads ran without a disclaimer,400,1
929619960409496,Frente Grande - Corriente Germán Abdala,These ads ran without a disclaimer,400,1
109266461430231,Las Tunas Avanza,Cristian Ezequiel Ambort,400,1
1909035666032423,Santiago Roberto,These ads ran without a disclaimer,400,1
109803898493754,Marcelo Pastore,These ads ran without a disclaimer,400,1
419531568250773,"Horacio ""Punky"" Cosenza",Horacio Javieer Cosenza,400,1
1963809730509884,Infociudad,Gonzalo Ifran,400,1
104293275130132,Ale Sarobe,Juan Pablo Tellechea,400,1
214195982830715,Partido Libertario Mar del Plata,Agustin Ciraco,400,4
100835218936225,Franco Suárez,Franco Daniel Suarez,400,1
100705981668857,equality.ind,These ads ran without a disclaimer,400,1
316889535363116,Resurgir - Cultura polìtica,Hugo Jose Melgarejo,400,1
153417607268,Revista WATT,These ads ran without a disclaimer,400,1
1029912400521966,Melvin Echeverria,These ads ran without a disclaimer,400,1
114662296743870,Silvia Melero,These ads ran without a disclaimer,400,1
1328017027214461,Short Movie Club,These ads ran without a disclaimer,400,1
109613384505470,Money Starter,These ads ran without a disclaimer,400,5
647576465587625,Alquileres Salta,Nicolas Kripper Pedrazzoli,400,1
113732543322117,Día L,Alan Slavutzky,400,1
124236990613,Garcia Pub,These ads ran without a disclaimer,400,1
942026939223878,BLUSH,These ads ran without a disclaimer,400,1
102279168701052,Movimiento Llanos,These ads ran without a disclaimer,400,1
137298248491207,CTA - Convenios y Beneficios Sociales Para las/os Afiliadas/os,Edgardo Francisco Bordón,400,1
108593581519748,Marcela Antola,Veronica Lorena Romero,400,1
110578904630076,Julio maydana,These ads ran without a disclaimer,400,1
105470521460117,Sky Lander,These ads ran without a disclaimer,400,7
2343653385915584,Ci-neon ok,These ads ran without a disclaimer,400,1
1459826610982700,Casa Lorenzo,These ads ran without a disclaimer,400,1
1529453577130410,"Comisión de Salud, Acción Social y Medio Ambiente Comuna 8",Atilano Julian Morinigo,400,1
235784176978032,Estetica Amarela,These ads ran without a disclaimer,400,1
824846047534516,Wopp Deco & Vinilos,These ads ran without a disclaimer,400,1
101401092037853,Hacemos Florencio Varela,Carlos Mariano Torres Gomez,400,1
631736583514228,Políticaymedios,MUP,400,1
932326036857145,Partido Socialista Necochea,Marta Bozzolo,400,3
1403599809967167,Tu Permitido de Siempre,emet contenidos,400,5
333558800925383,Parlamentarios Tucumanos,Martin Alejandro Faciano,400,1
461326920670336,Partido de la Lealtad Sanluiseña,Enrique Anibal Costanzo,400,1
100531169262052,lucas.aguierrez,These ads ran without a disclaimer,400,1
414449578956623,Miguel Burgos,Ramiro Sebastian Montenegro,400,2
103175975074581,Cristian Eguizabal Fiat Fadua,These ads ran without a disclaimer,400,1
110053611411653,gameratdf,These ads ran without a disclaimer,400,2
100903911658467,UTN Antártida Argentina,Ariel Lujan Giamportone,400,1
1980501718932103,Adriana Nazario,Lucas Francisco Bondone,400,1
110991960288860,Concejales Movere Pico Truncado,These ads ran without a disclaimer,400,1
406420899817785,Voces Geselinas,Damian Christian Amadeo,400,1
1788538218065626,La Buena Yerba Mate,These ads ran without a disclaimer,399,2
102773312419725,Gabriel seb.t.,Gabriel Sebastian Trichilo,399,1
112315783521738,La Rosa Disco,Pedro Ernesto Sitek,399,1
386110332229089,Global Shapers Tucumán,These ads ran without a disclaimer,399,1
1469545006430809,Partido Independiente Epuyen,Veronica Mabel Fiol,399,1
103653438179322,vitello_lm,These ads ran without a disclaimer,399,1
106453465273204,Plantas con Flores,These ads ran without a disclaimer,399,1
112286191122941,Princesadebano,These ads ran without a disclaimer,399,2
109302022433588,Revista Panorámica,These ads ran without a disclaimer,399,2
127023514006997,Caminos del lógos,These ads ran without a disclaimer,399,1
1932230103737341,Maria Eugenia Safrán,Maria Florencia Fleitas,399,1
100716158152220,Logia Hypatia de Alejandria 541 - Masoneria San Rafael,Mariano Nahuel Spinelli,399,1
658543997851285,Adrian Martinez,These ads ran without a disclaimer,399,3
1821922061357056,Gen Tierra del Fuego,These ads ran without a disclaimer,399,2
118341769556980,Nelson Buchs Político,These ads ran without a disclaimer,399,4
101623011450664,Federico Figueroa,These ads ran without a disclaimer,399,1
576210369185448,Exequiel Araya Cantante,These ads ran without a disclaimer,399,1
253263344882601,De Inconscientes,These ads ran without a disclaimer,399,2
772592866086708,El Cheapo Recordz/Les Productions F. Dubé,These ads ran without a disclaimer,399,1
106969034886902,Ciudad autónoma de Rosario,These ads ran without a disclaimer,399,1
323134705003993,Vecinalismo San Fernando,These ads ran without a disclaimer,398,3
312890836158636,Red de Farmacias Granate VG Gálvez,These ads ran without a disclaimer,398,4
107227481075527,ema_thecorgi,These ads ran without a disclaimer,398,1
261916044698063,Nehuen Sosa,These ads ran without a disclaimer,398,1
132284443478997,Ezequiel Albarracin,These ads ran without a disclaimer,398,4
110538438227326,Haffner Jacob - Estudio Contable,These ads ran without a disclaimer,398,1
197544561006094,dlpoder,These ads ran without a disclaimer,398,1
111812808446141,Efraín Hernández,These ads ran without a disclaimer,398,1
106704579091683,Colaboratoria Feminista,These ads ran without a disclaimer,398,1
512601608784057,Gabýla,These ads ran without a disclaimer,398,1
100877582662427,EstoesAngel,These ads ran without a disclaimer,398,1
0,Instagram User 8223192771,These ads ran without a disclaimer,398,1
290093935076427,Chauvet DJ en Español,These ads ran without a disclaimer,398,1
479651518888274,SM Radio,These ads ran without a disclaimer,398,2
159299401303344,Itinera Arte En Expansión,These ads ran without a disclaimer,398,1
101500705173765,El Podcast LGBTQ,These ads ran without a disclaimer,398,1
117306684783601,Alvaro Lujan,These ads ran without a disclaimer,398,1
330342634004382,Consejo Profesional de Ciencias Económicas Provincia de Mendoza,These ads ran without a disclaimer,398,3
1155355754623530,ACT Necochea - Agrupación Comunal Transformadora,These ads ran without a disclaimer,398,1
471088446307790,Las Tazas del Tiempo,These ads ran without a disclaimer,398,1
1700341596906670,Voy de Viaje,These ads ran without a disclaimer,398,1
151908344677810,Eugenio Flores,These ads ran without a disclaimer,397,1
111589843995204,roccihernandez,These ads ran without a disclaimer,397,1
106901334024778,Gustavo Karasiuk,These ads ran without a disclaimer,397,3
106003165363879,Casa Alejandrina - Escuela Herbolaria,These ads ran without a disclaimer,397,1
105595580836674,Erwin Kaenel,These ads ran without a disclaimer,397,5
907743149564853,Jorge Abel Fernández,These ads ran without a disclaimer,397,2
115035233740378,Juventud Activa,These ads ran without a disclaimer,397,1
100855911972859,Miguel Andrea Mayorista,These ads ran without a disclaimer,397,1
156285314241924,estudioguitelman_y_asoc,These ads ran without a disclaimer,397,1
110020171908740,revista.sidera.visus.ok,These ads ran without a disclaimer,397,1
188570401241732,Punto Celular,These ads ran without a disclaimer,397,1
103085304837616,ppt Comuna 4,These ads ran without a disclaimer,397,1
454219964748092,Junta Ate Cultura Nación,These ads ran without a disclaimer,396,1
142306146201208,Infomiba,These ads ran without a disclaimer,396,2
2495732023800866,Agenda 365,These ads ran without a disclaimer,396,8
795222507222088,Nuevo Encuentro Villa Gesell,These ads ran without a disclaimer,396,6
154615394722276,Circus,Circus 104.9,396,1
847849635259933,Ezequiel Matthysse,Walter Matthysse Bianchettin,396,1
111121994011684,PorSalta,These ads ran without a disclaimer,396,1
353976795220386,Yuruma Journeys,These ads ran without a disclaimer,395,2
176450853189549,Silvana Iurcovich,These ads ran without a disclaimer,395,1
225711831406132,Tonny M.,These ads ran without a disclaimer,395,1
1585718721460043,"David Héctor ""Leo"" Burgos",David Hector Burgos,395,4
0,Instagram User 2504299822,These ads ran without a disclaimer,395,1
252489131807396,Opina Argentina,These ads ran without a disclaimer,395,3
151420485563645,Franja Morada Humanidades Jujuy,Macarena Del Milagro Zenteno,395,2
321185081717120,Tu Celu & Foacomp,These ads ran without a disclaimer,395,1
112411941830445,xuniteve,These ads ran without a disclaimer,395,2
112409081643672,Radicales por Bahía,These ads ran without a disclaimer,395,1
108258619344692,Ilusiones - Mayorista de Turismo,These ads ran without a disclaimer,394,2
603959439665212,Dharma Bums Yoga & Activewear,These ads ran without a disclaimer,394,12
756650238024660,Ciudadanos de la Unión Europea en Argentina.,These ads ran without a disclaimer,394,2
214639252017640,Nahuel Segovia,These ads ran without a disclaimer,394,2
819306858131666,MDT Argentina,These ads ran without a disclaimer,394,1
0,Instagram User 3343533054,These ads ran without a disclaimer,394,1
447764915358004,"Politica, Deporte y algo mas",These ads ran without a disclaimer,394,2
113130170475847,3whitedots,These ads ran without a disclaimer,394,1
112343646991977,te_cuento_mi_viaje_,These ads ran without a disclaimer,394,1
0,Instagram User 8283341219,These ads ran without a disclaimer,394,1
1489287487970551,Mariano Berdiñas,These ads ran without a disclaimer,394,1
106414068267054,vasahpilar,These ads ran without a disclaimer,393,1
1468182163420849,وزارة البيئة المصرية - Ministry of Environment,These ads ran without a disclaimer,393,2
346565609073134,"Ministerio de Educación, Cultura, Ciencia y Tecnología  - Gobierno de Salta",These ads ran without a disclaimer,393,3
1571432816412854,Ministerstvo pro místní rozvoj,These ads ran without a disclaimer,393,1
165076260018719,Diario Morteros,These ads ran without a disclaimer,392,1
465159217020834,Javier Musso,These ads ran without a disclaimer,392,1
112288190405748,PENSAREGINA.com.ar,Hernan Ermantraut,392,4
341649619378260,Agronomia Mba,Julieta Agostina Girardi,392,1
158661680669452,Instituto Victoria - CABA,These ads ran without a disclaimer,391,1
1010952492291178,Victoria Tolosa Paz,These ads ran without a disclaimer,391,1
492258874524348,Victor Araujo,These ads ran without a disclaimer,391,1
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,391,2
681988395205674,Esto no es casualidad,These ads ran without a disclaimer,391,1
146627512070062,International Air Transport Association (IATA),These ads ran without a disclaimer,391,3
874137632692989,Be Here Now Network,These ads ran without a disclaimer,391,2
1004994643222938,Science Partner Journals,These ads ran without a disclaimer,391,1
1661982137405719,Paul Valdivieso EC,These ads ran without a disclaimer,391,1
104468472561792,Alexandra rojas,These ads ran without a disclaimer,391,8
269331742921778,Trash Town Tycoon,These ads ran without a disclaimer,391,1
524454230949228,INCAE Programs,These ads ran without a disclaimer,391,1
121498064554539,Sebastián Carnival,These ads ran without a disclaimer,391,2
121638298463485,Trident odontólogia,These ads ran without a disclaimer,390,1
105089777909551,Comienzos de la Rama de Salta de la Iglesia de Jesucristo SUD.,These ads ran without a disclaimer,390,1
530002063752751,Creo en Ti,These ads ran without a disclaimer,390,1
88024942855,¡Revista Lo qué?,Federico Pellegrini,390,1
110549455404167,Federico Trombotto,These ads ran without a disclaimer,390,1
0,Instagram User 1338741775,These ads ran without a disclaimer,390,1
102800179127618,Nicolas Cichocki I Gracias Enojadito,Nicolas Cichocki,390,1
1013714605378826,Zona GO,These ads ran without a disclaimer,390,2
257180681343471,Subsecretaría de Derechos Humanos del Gobierno de Río Cuarto,These ads ran without a disclaimer,390,2
0,Marketplace Seller 6242200128,These ads ran without a disclaimer,390,1
477652059043417,Vox Populi Remeras,These ads ran without a disclaimer,390,1
324262394281742,Eurven,These ads ran without a disclaimer,389,2
107857911343661,Alternativa Salto - Oficial,These ads ran without a disclaimer,389,1
279426385475271,Municipalidad de Luján de Cuyo,These ads ran without a disclaimer,389,1
336565604395748,Ministrar Salud,These ads ran without a disclaimer,389,1
1663976067207898,Las Grutas Turismo,These ads ran without a disclaimer,389,1
354831081391872,Gabriela Bellazzi,These ads ran without a disclaimer,389,1
105664890906642,"LinA ""La Voz Brillante Del Amor""",These ads ran without a disclaimer,389,2
101036361464547,SUISC UNAM,These ads ran without a disclaimer,389,2
462613160599402,Claudia Salas,These ads ran without a disclaimer,389,1
1732345500428757,Pablo Basualdo Concejal,These ads ran without a disclaimer,388,5
109207172045263,johani_resola_ok,These ads ran without a disclaimer,388,1
1460830997573192,FULL Calamuchita,These ads ran without a disclaimer,388,2
1060036710703499,Hcc Integral,These ads ran without a disclaimer,388,1
109297598033021,TULUS SPA,These ads ran without a disclaimer,388,1
0,Marketplace Seller 8489081642,These ads ran without a disclaimer,388,2
338265509958565,Gonzalez Victor Daniel,These ads ran without a disclaimer,388,1
113327343421623,UNO Argentina  - Una Nueva Oportunidad,These ads ran without a disclaimer,388,2
106316152470254,Mariano Soria Senador,These ads ran without a disclaimer,388,1
669307523469574,EveryJew,These ads ran without a disclaimer,387,42
102994542787273,Eduardo Basil,These ads ran without a disclaimer,387,1
101475844873423,Marcelo Cressini,These ads ran without a disclaimer,387,3
692139027904132,Juntos Sumamos por Pampa del Infierno - Lista 653 Z,Juntos Sumamos por Pampa del Infierno - Lista 653 Z,387,2
132141629037217,Somos Todos Lobería,These ads ran without a disclaimer,387,1
100479332262472,nutrilic.marianagarciasirerol,These ads ran without a disclaimer,387,1
1518936741668462,"Taian Accurun Beer Equipment Machinery Co.,Ltd",These ads ran without a disclaimer,387,1
233320336840490,Siente China,These ads ran without a disclaimer,387,1
305983009493637,Leonardo Grosso,These ads ran without a disclaimer,387,1
549587335230718,Partido AICO,These ads ran without a disclaimer,387,1
103515045797483,elcodigoproducciones,These ads ran without a disclaimer,387,1
111573910469869,Natalia Paredes Concejal M.P.N Cutral-cò,Natalia paredes.com.ar,386,2
103439325002533,Tonkiri - Grupo Bibliotecológico,These ads ran without a disclaimer,386,2
106358177490662,fibracap,These ads ran without a disclaimer,386,1
246898415712155,Proyecto Justicialista MDP,These ads ran without a disclaimer,386,1
440880683405930,Cultura para cultivar,These ads ran without a disclaimer,386,2
108677350830615,genneiaar,These ads ran without a disclaimer,386,1
107465291147017,Ecotono Economic Consulting,These ads ran without a disclaimer,386,1
861331067269500,MST Santa Fe,These ads ran without a disclaimer,386,2
